ts_code,ann_date,end_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
002773.SZ,2019-08-26,2019-06-30,6.5581,5.9871,4.7423,0.4434,4.5257,0.4688,22.4057,92.3936,8.1761,18.285,13.2832,7.3818,-0.1206,9.7901,9.7901,17.3277,11.8128,17.3277,11.8128,37.4221,-40.8778,23.9502,-38.7329,1518730676.02
600825.SH,2019-08-30,2019-06-30,1.8868,1.6385,1.3356,1.2574,11.8234,0.262,2.9,34.856,0.6907,32.741,-31.1508,-30.2826,-2.2030000000000003,-0.5631,-0.5631,-5.9964,45.438,-5.9964,45.438,-29.8015,130.4744,-10.2996,106.374,608209100.31
300044.SZ,2019-08-30,2019-06-30,1.4174,1.2354,1.1349,2.4017,0.4167,0.2773,13.4221,27.3152,3.6673,50.6277,11.1653,10.8351,6.2788,19.7487,19.7487,6.997000000000001,13.1267,6.997000000000001,13.1267,-46.6484,-68.62899999999999,-47.8413,-70.3161,701021269.18
601116.SH,2019-08-30,2019-06-30,2.6083,2.4015,2.3337,5.5077,130.3191,0.6635,5.3549,24.6958,3.5979,27.978,78.1614,80.4239,-2.415,0.8664,0.8664,-0.9608,-16.6297,-0.9608,-16.6297,149.7395,-8.962,214.9712,8.4481,2094974118.24
600186.SH,2019-08-20,2019-06-30,0.3288,0.2679,0.1578,6.4084,5.6415,1.3327,13.9864,11.0755,-1277.0272,123.1807,249.6155,250.5363,-4.4549,-1.8838,-1.8838,8.5614,20.927,8.5614,20.927,490.5552,430.6263,534.6367,433.675,833038675.84
002270.SZ,2019-08-27,2019-06-30,3.7016,3.0804,2.8852,0.5964,0.4551,0.1897,13.2378,50.8604,2.8273,41.3802,120.8369,70.3429,-2.9043,31.7144,31.7144,14.8983,13.7355,14.8983,13.7355,232.1719,-27.2641,151.2342,-14.1737,529516662.25
600127.SH,2019-08-17,2019-06-30,1.0966,0.6189,0.4609,2.8564,14.7277,1.5418,2.5651,8.3442,7.2333,61.5089,1573.1488,750.5241,-1.7611,41.7175,41.7175,48.2366,21.9588,48.2366,21.9588,-666.3186,-112.2257,-2521.9159,-114.2748,2014314940.55
000892.SZ,2019-08-30,2019-06-30,3.7383,2.5801,2.1869,0.01,0.052000000000000005,0.0236,16.7012,87.7895,0.5281,25.9618,-51.4433,-56.2617,-4.7469,-57.2784,-57.2784,-70.8366,-10.4762,-70.8366,-10.4762,-81.3321,-52.8081,-82.2091,-32.591,109203530.28
000567.SZ,2019-08-28,2019-06-30,3.6848,3.6848,2.6999,0.6257,5.2919,0.0427,55.478,100.0,2.4533,22.4768,86.3071,91.6014,7.8385,11.245,11.245,42.7588,76.4184,42.7588,76.4184,115.5936,84.2074,150.0316,105.6746,184927045.32
000767.SZ,2019-08-16,2019-06-30,0.4859,0.4468,0.385,5.7833,1.758,0.479,0.4206,16.8093,0.4941,83.2457,100.9293,-82.7913,-4.669,10.6236,10.6236,11.1991,-3.5909,11.1991,-3.5909,102.7295,601.1778,-97.3797,98.4277,5837375166.05
603306.SH,2019-08-27,2019-06-30,10.975,10.3902,4.1242,2.6367,1.9586,0.2417,21.9564,33.8706,4.1443,8.0738,-36.9051,-37.1207,-4.6392,-15.041,-15.041,-12.6601,-1.1588,-12.6601,-1.1588,-47.3017,-33.6655,-41.8449,-25.0086,432836665.85
002372.SZ,2019-08-08,2019-06-30,2.8477,1.9676,1.6482,1.5762,7.189,0.7828,21.1124,46.3604,12.688,21.3858,14.7805,14.7057,-7.3379,11.5763,11.5763,8.1578,69.3517,8.1578,69.3517,12.3005,146.6202,12.6808,141.224,2105284069.73
002156.SZ,2019-08-29,2019-06-30,0.8486,0.5891,0.5426,2.1629,2.0893,0.7079,-2.0114,10.6649,-1.2813,57.4784,-211.1863,-200.4858,7.0666,3.1287,3.1287,5.2051,16.9238,5.2051,16.9238,-168.0495,34.6702,-128.14600000000002,60.449,3587234562.99
600865.SH,2019-08-16,2019-06-30,4.2539,4.25,3.1866,384.1791,35.2004,0.5541,24.7699,26.9325,5.6571,12.9563,18.9458,18.8878,-0.7647,5.7197,5.7197,8.8831,-18.7837,8.8831,-18.7837,-24.19,-34.2216,-21.789,-22.2607,407247452.72
002531.SZ,2019-08-26,2019-06-30,1.2422,1.0446,0.7776,1.789,1.1887,0.3917,13.4498,27.8844,6.2669,59.1337,51.6776,41.6822,6.5779999999999985,53.256,53.256,66.2819,94.328,63.5524,103.2422,69.1995,189.1811,47.4165,174.435,2477190566.21
002105.SZ,2019-08-14,2019-06-30,1.0355,0.7577,0.6953,2.6072,2.0479,0.8564,1.052,15.4249,3.4742,64.1637,687.6321,997.1216,-2.6989,20.8127,20.8127,36.4669,36.3102,36.4669,36.3102,234.3992,291.6974,255.0332,265.1464,815360617.02
600717.SH,2019-08-24,2019-06-30,0.9546,0.9277,0.878,19.6537,3.4006,0.7484,9.5863,19.4714,2.6406,39.533,-18.8656,-17.6496,5.846,0.5033,0.5033,-0.9644,11.3443,-0.9644,11.3443,15.6739,79.4955,20.4069,98.8987,5956723166.34
600191.SH,2019-08-31,2019-06-30,1.763,1.7269,0.4872,5.8027,5.5919,0.1212,164.4498,1.4854,2.9259,13.5012,217.5043,217.5214,3.9173,1396.0376,1396.0376,1823.8678,142.0234,1823.8678,142.0234,65.3372,-114.3044,63.6719,-115.0438,33202934.7
000703.SZ,2019-08-23,2019-06-30,0.6657,0.5282,0.4135,11.7833,34.3294,2.3407,3.8171,5.2609,6.5743,63.7422,12.595999999999998,11.2175,19.5548,-3.5494,-3.5494,-22.0041,-1.0607,-22.0041,-1.0607,66.9812,107.1941,74.7794,109.9758,41729497124.89
300498.SZ,2019-08-21,2019-06-30,1.5862,0.669,0.3818,2.1636,139.113,1.4279,4.7411,11.3436,4.0248,34.6283,64.229,63.6114,-0.8609,20.2156,20.1627,35.3511,17.824,35.2941,17.829,563.2239,655.9813,500.1914,517.0402,30421582115.0
600035.SH,2019-08-30,2019-06-30,0.8425,0.6993,0.6298,2.6105,3.2014,0.7440000000000001,23.9798,43.9668,4.968,37.6982,0.0689,0.1222,-6.3159,-8.6468,-8.6468,-34.9674,-38.1138,-34.9674,-38.1138,-16.8654,-31.36,-15.7387,-33.7245,1296465739.3
002383.SZ,2019-08-28,2019-06-30,1.1144,0.9715,0.4125,0.475,0.6462,0.1203,-5.2676,53.2891,-0.8552,57.4264,-124.6654,-126.3478,-4.3467,-43.9686,-43.9686,-44.624,26.5921,-44.624,26.5921,-107.7114,73.7626,-103.5522,85.7574,673991256.52
603311.SH,2019-08-29,2019-06-30,1.9994,1.6692,1.4478,1.8149,2.6036,0.5112,14.7455,31.8933,6.7115,32.874,6.4041,5.9031,15.4106,17.6217,17.6217,32.1598,36.4531,32.1598,36.4531,15.8493,51.9947,9.6013,50.3777,349738585.65
600167.SH,2019-08-27,2019-06-30,3.018,2.8137,2.5636,2.8442,4.4727,0.2986,50.5197,53.6807,12.8036,35.3587,29.0295,27.5367,-4.8934,9.7145,9.7168,10.4831,-83.1137,10.5058,-83.1132,88.2103,-96.1754,49.4013,-95.5418,1644933248.8
002083.SZ,2019-08-28,2019-06-30,1.1824,0.7604,0.6975,1.4008,3.7444,0.6591,10.2485,21.4225,7.4220000000000015,53.5407,31.9111,33.4743,-4.8262,-1.7152,-1.9476,1.5137,3.8617,1.0425,3.3796,15.0991,-10.1027,16.4449,-8.209,2527616176.66
603809.SH,2019-08-28,2019-06-30,1.9367,1.5137,1.2897,1.2777,1.9314,0.3723,14.1671,29.1967,4.0576,29.65,-31.6333,-28.4922,-3.9688,-2.3456,-2.3456,-5.2092,-20.4647,-5.2092,-20.4647,-44.448,-38.5709,-40.9465,-38.6623,446528038.18
600608.SH,2019-08-20,2019-06-30,1.6130000000000002,1.6130000000000002,1.6129,16.7155,8.3065,3.5246,0.1631,1.1284,1.81,64.6449,167.9205,167.9205,1.7195,25.1461,25.1461,1.0372,-3.65,1.0372,-3.65,184.2882,-61.6085,184.2882,-61.6085,612966248.2
002089.SZ,2019-08-31,2019-06-30,1.0019,0.9353,0.6607,1.8633,0.9086,0.1079,-46.4528,9.487,-9.7273,71.9945,-1001.6981,-1050.2605,-1.9332,40.9502,40.9502,98.912,191.926,98.912,191.926,-5381.4934,-43.2386,-273.645,-48.63399999999999,269231247.17
000719.SZ,2019-08-27,2019-06-30,2.2539,1.8757,1.1111,2.5006,3.7914,0.5749,8.7576,30.5554,4.7051,32.0911,9.2389,6.6001,0.513,1.3382,1.3382,-2.093,45.0291,-2.093,45.0291,8.448,210.6765,4.08,215.204,4152786063.03
600232.SH,2019-08-22,2019-06-30,2.0379,0.9306,0.7891,0.6495,2.5631,0.4118,4.232,17.3838,1.4035,35.8387,19.3722,21.8977,2.0335,-8.6991,-8.6991,-25.3585,-5.6086,-25.3585,-5.6086,-16.4576,16.776,-18.3778,23.2728,528596114.45
300607.SZ,2019-08-27,2019-06-30,1.9448,1.6085,1.5233,1.8298,1.3082,0.5519,11.7732,34.0175,9.1952,46.3715,15.47,14.2727,4.7198,38.7496,38.7496,16.9911,24.7484,16.9911,24.7484,12.8601,23.873,10.912,25.0323,725825404.1
300587.SZ,2019-08-23,2019-06-30,1.5226,1.2859,1.2471,0.9854,0.6113,0.3451,11.1862,53.7631,3.5817,48.1282,71.4405,66.6981,19.595,99.1855,99.1855,87.5128,169.0343,87.5128,169.0343,61.655,882.0010000000002,43.7801,676.8074,376877391.26
688388.SH,2019-07-20,2019-06-30,2.2322,1.6821,1.652,4.2914,6.0247,1.7194,23.7107,36.0847,23.0393,22.9824,256.4245,256.1584,10.8263,69.3883,69.3883,69.3756,27.4987,69.3756,27.4987,292.4577,25.8343,300.7176,25.6768,761941567.53
002427.SZ,2019-08-23,2019-06-30,0.6151,0.5246,0.4962,3.0449,1.7579,0.5463,1.0419,19.8644,2.061,87.39399999999998,-33.8647,-39.2455,-4.4724,-15.5682,-15.5682,-21.9166,4.2009,-21.9166,4.2009,-25.3043,82.3956,49.7536,96.9407,1610251951.3
002711.SZ,2019-08-31,2019-06-30,0.1715,0.1603,0.0702,6.1806,2.7531,0.4561,-75.9826,4.6429,11.0196,471.3473,-135.2317,-134.8989,-18.9125,-95.5747,-95.5747,-96.2004,-14.7763,-96.2004,-14.7763,-350.5030000000001,-143.3205,-473.1839,-150.4175,102032627.31
300367.SZ,2019-08-30,2019-06-30,1.6359,1.5785,1.2153,0.675,0.2206,0.1136,5.2364,63.7712,0.835,45.2738,-49.3461,-48.1368,-10.3447,-31.5341,-31.5341,-50.7079,-21.2351,-50.7079,-21.2351,-166.1584,-141.0782,-182.1922,-162.2121,607990262.61
688020.SH,2019-07-20,2019-06-30,20.2461,19.4865,19.2681,2.4891,1.1703,0.3573,48.5439,70.003,14.318,3.9701,13.7635,14.2522,14.5257,0.5879,0.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139065030.79
300287.SZ,2019-08-24,2019-06-30,2.3427,1.9813,1.6249,1.0519,0.4609,0.2152,5.7251,29.0996,1.2429,28.5266,-75.1621,-74.9921,-6.1799,-41.0869,-41.0869,-44.6887,25.1734,-44.6887,25.1734,-61.755,125.0384,-63.8939,97.613,777191475.14
300393.SZ,2019-07-19,2019-06-30,1.7574,1.4503,1.3111,1.305,1.5783,0.311,10.0318,28.8446,4.3369,63.2216,48.2554,53.2233,24.8906,-4.3952,-4.3952,1.2865,95.797,1.2865,95.797,69.983,207.6815,87.5433,221.6519,1158411250.78
600774.SH,2019-08-15,2019-06-30,0.1873,0.1777,0.1709,49.119,50.2599,3.3572,2.359,33.3239,2.4154,57.2069,30.9935,66.7291,-1.9119,2.6885,2.6885,6.2425,-10.3259,6.2425,-10.3259,74.5207,-32.9782,323.2375,691.0904,560975580.02
300042.SZ,2019-08-24,2019-06-30,15.2759,13.6403,3.7493,6.6875,7.6597,0.602,7.0943,13.8779,3.4275,5.2027,18.896,19.1131,1.5308,14.3154,14.3154,27.9149,20.1003,27.9149,20.1003,35.0296,15.334,40.8841,10.713,462909286.75
300663.SZ,2019-08-30,2019-06-30,1.7517,1.3097,1.1879,0.7081,0.4588,0.2272,-13.7478,37.2591,-5.1507,52.541,-18.0905,-17.6253,3.9483,31.6261,31.6261,20.0915,49.8206,20.0915,49.8206,-60.5475,-13.904000000000002,-52.7685,-11.5485,280643063.23
000063.SZ,2019-08-28,2019-06-30,1.0516,0.7706,0.5459,1.0377,2.0721,0.4579,4.0901,39.207,4.9231,75.9727,234.2446,126.5549,8.807,13.1244,13.1244,88.1799,0.926,88.1799,0.926,130.3003,-39.9462,128.0312,-35.5221,44609219000.0
603839.SH,2019-08-16,2019-06-30,3.0729,2.0033,1.9025,0.6213,8.4382,0.4804,18.2746,54.9942,7.0342,26.3952,25.8745,25.8069,2.4851,49.4943,49.4943,58.2005,3.1555,58.2005,3.1555,37.0552,-7.4022,41.5363,-5.8806,1124397977.21
300163.SZ,2019-08-29,2019-06-30,4.3018,2.754,2.6260000000000003,0.8689,1.8689,0.6705,5.7319,45.5249,3.8587,35.0757,141.3789,165.9371,-5.041,-3.3384,-3.3384,-15.6138,-8.9514,-15.6138,-8.9514,205.3969,2573.0109,244.0721,1949.4807,278301907.86
603332.SH,2019-08-27,2019-06-30,5.606,4.6815,4.0834,3.4217,134.5614,0.8299,9.2452,15.8189,7.2838,14.7993,-6.7563,-0.5768,51.6048,0.7516,0.7516,-9.1933,21.3006,-9.1933,21.3006,-13.2422,43.4057,-10.6943,31.5308,814273383.06
600551.SH,2019-08-09,2019-06-30,2.7609,2.1668,1.8656,2.1724,3.6752,0.5981,5.1256,12.8919,3.3679,30.4988,-3.4694,-9.6354,-1.9396,3.4887,3.4887,-7.3664,-19.1886,-7.3664,-19.1886,-13.7535,-65.2029,-30.9825,-68.1396,3052935742.71
002566.SZ,2019-08-24,2019-06-30,4.3116,0.7572,0.6653,0.0694,2.8805,0.2514,10.5239,77.1246,2.1354,20.191,-2.5105,1.5306,-0.9279,-3.471,-3.471,-2.1052,6.5093,-2.1052,6.5093,23.2722,63.8077,35.1453,69.3022,505302444.58
000863.SZ,2019-07-30,2019-06-30,2.9806,0.5668,0.547,0.1014,18.1234,0.1307,24.1936,36.1584,6.6044,54.978,799.7088,671.1773,-0.4733,63.5832,63.5832,-78.0843,-87.9086,-78.0843,-87.9086,-127.7149,-107.8075,-111.7118,-103.3876,1463077031.0
300641.SZ,2019-08-16,2019-06-30,3.0137,2.3955,2.2451,2.4318,4.9193,0.6005,4.1526,11.4609,1.8962,19.9766,-45.7067,-46.1511,2.1845,-0.6908,-0.6908,-0.9558,6.3182,-0.9558,6.3182,-43.7408,74.671,-44.4527,71.8045,597083734.84
601015.SH,2019-08-21,2019-06-30,0.9175,0.82,0.6316,6.124,10.7059,0.7854,-0.3062,8.0139,-0.3699,48.4222,-103.9778,-103.9697,-0.0126,9.2165,9.2165,4.6132,-3.1801,4.6132,-3.1801,-252.3518,-212.3657,-301.4166,-240.3846,4961165231.83
603876.SH,2019-08-29,2019-06-30,1.3111,0.9927,0.7563,2.8493,3.5796,0.868,2.1008,8.5479,3.1788,67.5791,15.6566,14.4259,36.5387,7.1749,7.1749,5.2327,0.4989,5.2327,0.4989,23.357,-4.9709,18.6767,-9.4599,5486771919.11
601777.SH,2019-08-23,2019-06-30,0.6274,0.5297,0.4768,2.7468,2.0591,0.4057,-18.3765,5.4586,-13.5502,75.2048,-965.0813,-955.1091,-4.3273,-13.3898,-13.3898,7.8027,30.5061,7.8027,30.5061,-1976.4231,-692.1373,-1457.6942,-744.7361,5178407106.56
002865.SZ,2019-08-28,2019-06-30,1.5568,1.0277,0.8785,0.9234,1.3974,0.311,-14.6001,15.8631,-5.0229,49.9311,-225.863,-229.2648,-11.7633,-34.3093,-34.3093,-17.4385,6.4241,-17.4385,6.4241,-146.7003,80.0606,-210.8822,62.2547,305855452.19
600239.SH,2019-08-27,2019-06-30,1.1899,0.1308,0.1116,0.0213,4.1393,0.0332,-47.7769,43.9778,-15.1613,90.9018,-485.5776,-512.8415,3.574,-51.8621,-51.8621,-35.9318,16.7051,-35.9318,16.7051,-267.6888,10.3301,-364.7748,-15.2602,1885110208.99
000697.SZ,2019-08-17,2019-06-30,0.5666,0.4103,0.3409,2.8688,2.3978,0.9595,-4.6595,20.6104,-1.5354,41.1863,66.2163,62.3791,-1.3416,56.9362,56.9362,54.6331,-10.067,54.6331,-10.067,94.0124,82.6425,84.5199,47.7839,1028115701.06
600250.SH,2019-08-30,2019-06-30,0.6218,0.6006,0.5548,15.5493,2.9399,0.6628,12.5297,3.6411,8.0754,64.1211,103.9183,100.2408,3.522,-19.7539,-19.7539,-15.0576,94.4046,-15.0576,94.4046,41.8551,315.4696,40.46,315.7442,432123277.75
