,ts_code,start_date,is_release,release_date
69723,300438.SZ,2017-11-14,1.0,20181114
69724,300438.SZ,2018-08-23,1.0,20181030
69725,300438.SZ,2018-11-06,0.0,
69726,300438.SZ,2018-08-23,1.0,20181107
69727,300438.SZ,2017-10-30,1.0,20181030
69728,300438.SZ,2017-11-07,1.0,20181107
69729,300438.SZ,2018-09-20,1.0,20181026
69730,300438.SZ,2018-10-25,0.0,
69731,300438.SZ,2018-10-29,0.0,
69732,300438.SZ,2017-04-26,1.0,20181026
69733,300438.SZ,2017-10-10,1.0,20181010
69734,300438.SZ,2018-08-23,1.0,20181010
69735,300438.SZ,2018-10-12,0.0,
69738,300438.SZ,2017-06-15,1.0,20180914
69739,300438.SZ,2017-06-16,1.0,20180914
69740,300438.SZ,2018-09-13,0.0,
69741,300438.SZ,2018-09-17,0.0,
69742,300438.SZ,2018-09-20,0.0,
69743,300438.SZ,2018-09-03,0.0,
69746,300438.SZ,2017-05-25,1.0,20180824
69747,300438.SZ,2018-08-23,0.0,
69753,300438.SZ,2018-07-23,0.0,
69754,300438.SZ,2017-01-19,1.0,20180719
69755,300438.SZ,2018-05-08,0.0,
69756,300438.SZ,2016-07-18,1.0,20170721
69757,300438.SZ,2017-10-10,0.0,
69758,300438.SZ,2016-08-02,1.0,20170802
69759,300438.SZ,2017-10-30,0.0,
69760,300438.SZ,2017-11-07,0.0,
69761,300438.SZ,2017-11-14,0.0,
69762,300438.SZ,2017-12-04,0.0,
69763,300438.SZ,2016-12-15,0.0,
69764,300438.SZ,2017-08-16,0.0,
69765,300438.SZ,2016-11-24,0.0,
69766,300438.SZ,2016-11-10,0.0,
69767,300438.SZ,2017-05-25,0.0,
69768,300438.SZ,2017-01-19,0.0,
69769,300438.SZ,2017-06-16,0.0,
69770,300438.SZ,2017-04-26,0.0,
69771,300438.SZ,2017-07-18,0.0,
69773,300438.SZ,2017-06-15,0.0,
69774,300438.SZ,2016-02-01,1.0,20170126
69775,300438.SZ,2016-06-16,1.0,20170126
69777,300438.SZ,2016-06-16,0.0,
69778,300438.SZ,2016-12-26,0.0,
69779,300439.SZ,2018-10-19,1.0,20190815
69780,300439.SZ,2017-05-11,1.0,20190815
69781,300439.SZ,2017-03-14,1.0,20190815
69783,300439.SZ,2019-07-30,0.0,
69784,300439.SZ,2018-11-27,1.0,20190709
69785,300439.SZ,2018-11-27,0.0,
69786,300439.SZ,2016-12-21,1.0,20190703
69787,300439.SZ,2018-09-18,1.0,20190703
69788,300439.SZ,2018-08-23,1.0,20190703
69789,300439.SZ,2017-07-04,1.0,20190523
69790,300439.SZ,2018-11-30,1.0,20190531
69791,300439.SZ,2018-02-12,1.0,20190125
69792,300439.SZ,2019-01-15,0.0,
69793,300439.SZ,2018-09-10,1.0,20190117
69794,300439.SZ,2017-01-19,1.0,20190117
69795,300439.SZ,2018-11-30,0.0,
69796,300439.SZ,2018-02-05,1.0,20181129
69797,300439.SZ,2018-09-11,1.0,20181129
69798,300439.SZ,2018-10-12,1.0,20181129
69799,300439.SZ,2018-08-23,1.0,20181129
69800,300439.SZ,2018-09-18,1.0,20181129
69801,300439.SZ,2018-02-07,1.0,20181129
69802,300439.SZ,2016-12-01,1.0,20181129
69803,300439.SZ,2018-10-17,1.0,20181129
69805,300439.SZ,2017-11-29,1.0,20181026
69806,300439.SZ,2018-10-17,0.0,
69807,300439.SZ,2018-10-19,0.0,
69808,300439.SZ,2018-10-12,0.0,
69809,300439.SZ,2018-09-18,0.0,
69811,300439.SZ,2018-09-11,0.0,
69812,300439.SZ,2018-08-23,0.0,
69813,300439.SZ,2016-04-26,1.0,20180905
69815,300439.SZ,2018-09-10,0.0,
69816,300439.SZ,2017-12-19,1.0,20180725
69817,300439.SZ,2018-02-12,0.0,
69818,300439.SZ,2018-02-07,0.0,
69819,300439.SZ,2018-02-05,0.0,
69820,300439.SZ,2017-12-19,0.0,
69821,300439.SZ,2017-11-29,0.0,
69822,300439.SZ,2017-07-04,0.0,
69823,300439.SZ,2017-05-11,0.0,
69825,300439.SZ,2016-12-21,0.0,
69826,300439.SZ,2017-03-14,0.0,
69827,300439.SZ,2017-01-19,0.0,
69828,300439.SZ,2016-01-26,1.0,20161228
69829,300439.SZ,2016-12-01,0.0,
69830,300439.SZ,2016-04-26,0.0,
69832,300440.SZ,2019-03-27,1.0,20190625
69833,300440.SZ,2019-06-24,0.0,
69834,300440.SZ,2019-03-18,1.0,20190621
69835,300440.SZ,2019-06-20,0.0,
69836,300440.SZ,2018-12-12,1.0,20190619
69837,300440.SZ,2019-06-18,0.0,
69838,300440.SZ,2018-08-06,1.0,20190515
69839,300440.SZ,2016-05-16,1.0,20190515
69840,300440.SZ,2019-05-14,0.0,
69841,300440.SZ,2019-01-14,1.0,20190419
69842,300440.SZ,2018-09-11,1.0,20190412
69843,300440.SZ,2019-03-27,0.0,
69844,300440.SZ,2018-10-19,1.0,20190319
69845,300440.SZ,2018-04-10,1.0,20190319
69846,300440.SZ,2018-08-08,1.0,20190319
69847,300440.SZ,2019-03-18,0.0,
69848,300440.SZ,2016-05-16,0.0,
69849,300440.SZ,2018-10-12,1.0,20190314
69850,300440.SZ,2019-03-13,0.0,
69851,300440.SZ,2018-06-20,1.0,20190314
69852,300440.SZ,2016-05-16,1.0,20190314
69853,300440.SZ,2018-08-08,1.0,20190306
69854,300440.SZ,2018-08-08,0.0,
69855,300440.SZ,2019-02-27,0.0,
69857,300440.SZ,2018-10-12,1.0,20190123
69858,300440.SZ,2018-06-20,1.0,20190123
69859,300440.SZ,2018-09-03,1.0,20190123
69860,300440.SZ,2018-02-01,1.0,20190123
69861,300440.SZ,2018-06-22,1.0,20190123
69862,300440.SZ,2017-02-13,1.0,20190123
69863,300440.SZ,2019-01-14,0.0,
69864,300440.SZ,2018-10-19,1.0,20181218
69866,300440.SZ,2018-08-07,1.0,20181218
69867,300440.SZ,2018-06-20,1.0,20181218
69868,300440.SZ,2018-12-14,0.0,
69869,300440.SZ,2017-12-20,1.0,20181218
69871,300440.SZ,2018-06-25,1.0,20181210
69873,300440.SZ,2018-01-24,1.0,20181210
69874,300440.SZ,2018-06-20,1.0,20181210
69875,300440.SZ,2018-12-12,0.0,
69876,300440.SZ,2018-09-04,1.0,20181210
69877,300440.SZ,2018-02-02,1.0,20181210
69878,300440.SZ,2018-10-15,1.0,20181210
69879,300440.SZ,2018-10-19,0.0,
69881,300440.SZ,2018-10-12,0.0,
69883,300440.SZ,2018-10-15,0.0,
69886,300440.SZ,2018-09-11,0.0,
69887,300440.SZ,2018-09-03,0.0,
69888,300440.SZ,2018-09-04,0.0,
69889,300440.SZ,2018-06-20,0.0,
69890,300440.SZ,2016-08-31,1.0,20180831
69891,300440.SZ,2018-08-08,1.0,20180831
69892,300440.SZ,2018-02-02,1.0,20180831
69893,300440.SZ,2018-06-20,1.0,20180831
69894,300440.SZ,2018-01-24,1.0,20180831
69895,300440.SZ,2018-06-25,1.0,20180831
69896,300440.SZ,2018-06-25,1.0,20180809
69897,300440.SZ,2018-08-08,1.0,20180809
69898,300440.SZ,2016-08-16,1.0,20180809
69900,300440.SZ,2018-02-02,1.0,20180809
69901,300440.SZ,2018-08-07,0.0,
69902,300440.SZ,2017-08-07,1.0,20180807
69903,300440.SZ,2018-04-24,1.0,20180807
69905,300440.SZ,2018-06-19,1.0,20180807
69906,300440.SZ,2018-06-20,1.0,20180807
69907,300440.SZ,2018-06-22,1.0,20180807
69908,300440.SZ,2018-08-06,0.0,
69909,300440.SZ,2018-06-22,0.0,
69910,300440.SZ,2018-06-25,0.0,
69916,300440.SZ,2018-04-24,0.0,
69917,300440.SZ,2018-04-10,0.0,
69918,300440.SZ,2018-02-02,0.0,
69919,300440.SZ,2018-02-01,0.0,
69922,300440.SZ,2018-01-24,0.0,
69924,300440.SZ,2017-12-20,0.0,
69925,300440.SZ,2017-08-07,0.0,
69926,300440.SZ,2017-02-13,0.0,
69927,300440.SZ,2016-08-31,0.0,
69928,300440.SZ,2016-08-16,0.0,
69931,300441.SZ,2017-08-18,1.0,20190813
69932,300441.SZ,2017-03-30,1.0,20190627
69933,300441.SZ,2017-03-29,1.0,20190620
69934,300441.SZ,2018-05-02,1.0,20190626
69935,300441.SZ,2019-03-28,1.0,20190702
69936,300441.SZ,2017-03-29,1.0,20190621
69937,300441.SZ,2017-03-29,0.0,
69938,300441.SZ,2017-03-30,1.0,20190702
69939,300441.SZ,2019-07-03,0.0,
69940,300441.SZ,2016-08-22,1.0,20190614
69941,300441.SZ,2018-05-18,1.0,20190521
69942,300441.SZ,2018-05-23,1.0,20190521
69943,300441.SZ,2019-05-23,0.0,
69944,300441.SZ,2016-08-22,0.0,
69945,300441.SZ,2016-08-22,1.0,20190418
69946,300441.SZ,2019-03-28,0.0,
69947,300441.SZ,2019-04-23,0.0,
69948,300441.SZ,2017-03-29,1.0,20190220
69949,300441.SZ,2018-11-21,0.0,
69950,300441.SZ,2018-11-23,0.0,
69951,300441.SZ,2017-11-22,1.0,20181109
69952,300441.SZ,2017-11-22,0.0,
69953,300441.SZ,2016-10-24,0.0,
69954,300441.SZ,2016-10-24,1.0,20181015
69956,300441.SZ,2016-08-22,1.0,20180822
69957,300441.SZ,2017-08-18,1.0,20180814
69958,300441.SZ,2017-08-18,0.0,
69959,300441.SZ,2017-08-18,1.0,20180813
69961,300441.SZ,2017-03-29,1.0,20180622
69962,300441.SZ,2018-06-25,0.0,
69963,300441.SZ,2018-05-18,0.0,
69964,300441.SZ,2016-12-23,1.0,20180523
69965,300441.SZ,2018-05-23,0.0,
69966,300441.SZ,2018-05-02,0.0,
69967,300441.SZ,2016-03-18,1.0,20170413
69968,300441.SZ,2016-03-18,1.0,20171129
69970,300441.SZ,2017-11-15,0.0,
69971,300441.SZ,2016-09-08,1.0,20170828
69972,300441.SZ,2017-08-24,0.0,
69974,300441.SZ,2017-06-02,0.0,
69975,300441.SZ,2016-04-01,1.0,20170413
69977,300441.SZ,2017-03-30,0.0,
69979,300441.SZ,2016-12-23,0.0,
69983,300441.SZ,2016-06-23,0.0,
69984,300442.SZ,2017-07-24,0.0,
69985,300442.SZ,2018-08-01,0.0,
69986,300442.SZ,2019-01-28,0.0,
69987,300442.SZ,2018-09-28,1.0,20190123
69988,300442.SZ,2018-12-19,1.0,20190123
69989,300442.SZ,2017-12-14,1.0,20190123
69990,300442.SZ,2018-10-15,1.0,20190123
69991,300442.SZ,2017-10-23,1.0,20190123
69992,300442.SZ,2017-09-28,1.0,20190123
69993,300442.SZ,2019-01-03,0.0,
69994,300442.SZ,2018-12-19,0.0,
69995,300442.SZ,2018-10-15,0.0,
69996,300442.SZ,2019-01-03,1.0,20190123
70000,300442.SZ,2018-09-28,0.0,
70003,300442.SZ,2018-02-09,0.0,
70004,300442.SZ,2017-07-17,0.0,
70005,300442.SZ,2017-07-17,1.0,20171221
70006,300442.SZ,2017-07-18,1.0,20171221
70007,300442.SZ,2017-07-18,0.0,
70008,300442.SZ,2016-11-16,1.0,20171221
70009,300442.SZ,2017-03-28,1.0,20171221
70010,300442.SZ,2017-05-24,1.0,20171221
70011,300442.SZ,2017-12-19,0.0,
70014,300442.SZ,2017-12-05,1.0,20171221
70015,300442.SZ,2017-12-14,0.0,
70016,300442.SZ,2017-01-23,1.0,20171217
70018,300442.SZ,2017-02-20,1.0,20171217
70020,300442.SZ,2016-09-23,1.0,20171217
70025,300442.SZ,2016-11-16,1.0,20171217
70026,300442.SZ,2017-07-17,1.0,20171025
70027,300442.SZ,2016-05-12,1.0,20171025
70028,300442.SZ,2016-05-31,1.0,20171025
70029,300442.SZ,2016-06-24,1.0,20171025
70030,300442.SZ,2017-07-18,1.0,20171025
70031,300442.SZ,2017-01-23,1.0,20171025
70032,300442.SZ,2017-03-14,1.0,20171025
70033,300442.SZ,2017-05-24,1.0,20171025
70034,300442.SZ,2017-10-23,0.0,
70035,300442.SZ,2016-11-07,1.0,20170929
70036,300442.SZ,2017-09-19,0.0,
70037,300442.SZ,2017-09-22,0.0,
70038,300442.SZ,2017-09-28,0.0,
70039,300442.SZ,2016-05-12,1.0,20170929
70040,300442.SZ,2016-06-24,1.0,20170925
70041,300442.SZ,2017-01-20,1.0,20170929
70042,300442.SZ,2017-03-14,1.0,20170925
70043,300442.SZ,2017-05-24,1.0,20170929
70044,300442.SZ,2016-11-07,1.0,20170921
70045,300442.SZ,2017-07-18,1.0,20170929
70047,300443.SZ,2018-08-14,1.0,20190729
70048,300443.SZ,2019-07-16,0.0,
70049,300443.SZ,2018-08-13,1.0,20190718
70050,300443.SZ,2018-01-22,1.0,20181012
70051,300443.SZ,2018-08-23,1.0,20181012
70053,300443.SZ,2017-10-10,1.0,20181015
70054,300443.SZ,2018-02-01,1.0,20181012
70055,300443.SZ,2018-02-07,1.0,20181012
70056,300443.SZ,2018-06-14,1.0,20181012
70057,300443.SZ,2017-06-15,1.0,20181012
70058,300443.SZ,2016-10-31,1.0,20181012
70059,300443.SZ,2018-08-23,1.0,20181015
70060,300443.SZ,2018-06-20,1.0,20181012
70061,300443.SZ,2018-06-20,1.0,20181015
70062,300443.SZ,2018-08-22,1.0,20181012
70063,300443.SZ,2018-10-10,0.0,
70064,300443.SZ,2018-08-22,0.0,
70065,300443.SZ,2018-08-23,0.0,
70067,300443.SZ,2017-02-15,1.0,20180817
70068,300443.SZ,2017-12-25,1.0,20180817
70069,300443.SZ,2018-02-01,0.0,
70070,300443.SZ,2018-02-07,0.0,
70071,300443.SZ,2016-11-15,1.0,20180817
70072,300443.SZ,2018-02-07,1.0,20180817
70073,300443.SZ,2018-06-19,1.0,20180817
70074,300443.SZ,2018-02-01,1.0,20180817
70075,300443.SZ,2016-08-25,1.0,20180817
70076,300443.SZ,2018-08-14,0.0,
70077,300443.SZ,2018-08-13,0.0,
70078,300443.SZ,2018-02-01,1.0,20180726
70079,300443.SZ,2018-06-19,1.0,20180726
70080,300443.SZ,2016-07-26,1.0,20180726
70081,300443.SZ,2017-12-25,1.0,20180726
70082,300443.SZ,2018-02-07,1.0,20180726
70083,300443.SZ,2018-07-19,0.0,
70084,300443.SZ,2018-06-20,0.0,
70086,300443.SZ,2018-06-14,0.0,
70089,300443.SZ,2018-01-22,0.0,
70090,300443.SZ,2017-12-25,0.0,
70091,300443.SZ,2017-10-10,0.0,
70092,300443.SZ,2017-06-15,0.0,
70093,300443.SZ,2016-11-25,1.0,20170310
70094,300443.SZ,2017-02-15,0.0,
70095,300443.SZ,2016-11-15,0.0,
70096,300443.SZ,2016-10-31,0.0,
70097,300443.SZ,2016-08-25,0.0,
70098,300443.SZ,2016-07-26,0.0,
70099,300444.SZ,2018-08-21,0.0,
70101,300444.SZ,2016-10-25,1.0,20190731
70102,300444.SZ,2016-10-25,0.0,
70103,300444.SZ,2018-04-17,0.0,
70104,300444.SZ,2017-04-17,0.0,
70105,300444.SZ,2018-04-12,0.0,
70108,300444.SZ,2017-04-14,0.0,
70112,300444.SZ,2017-04-14,1.0,20190110
70113,300444.SZ,2018-04-12,1.0,20190110
70118,300444.SZ,2017-06-30,1.0,20181227
70119,300444.SZ,2018-06-28,1.0,20181227
70120,300444.SZ,2016-11-23,0.0,
70121,300444.SZ,2018-04-23,0.0,
70124,300444.SZ,2018-06-19,0.0,
70125,300444.SZ,2017-11-17,0.0,
70128,300444.SZ,2018-02-07,0.0,
70130,300444.SZ,2018-10-12,0.0,
70132,300444.SZ,2018-10-15,0.0,
70133,300444.SZ,2018-04-23,1.0,20181107
70134,300444.SZ,2016-11-07,1.0,20181107
70135,300444.SZ,2018-11-06,0.0,
70136,300444.SZ,2018-10-15,1.0,20181107
70142,300444.SZ,2018-06-28,0.0,
70143,300444.SZ,2017-06-30,0.0,
70158,300444.SZ,2017-07-21,1.0,20171017
70163,300444.SZ,2017-10-13,0.0,
70166,300444.SZ,2017-10-16,0.0,
70169,300444.SZ,2017-07-28,0.0,
70176,300445.SZ,2018-12-14,1.0,20190814
70177,300445.SZ,2018-12-12,1.0,20190814
70179,300445.SZ,2019-07-18,0.0,
70180,300445.SZ,2018-12-18,1.0,20190610
70181,300445.SZ,2017-03-27,1.0,20190531
70182,300445.SZ,2019-05-29,0.0,
70183,300445.SZ,2018-05-17,1.0,20190218
70184,300445.SZ,2017-05-18,1.0,20190218
70187,300445.SZ,2018-02-07,1.0,20190218
70188,300445.SZ,2019-01-31,0.0,
70189,300445.SZ,2017-12-29,1.0,20181227
70190,300445.SZ,2018-12-18,0.0,
70191,300445.SZ,2017-12-22,1.0,20181220
70192,300445.SZ,2018-12-14,0.0,
70193,300445.SZ,2018-12-12,0.0,
70195,300445.SZ,2018-02-06,1.0,20181205
70196,300445.SZ,2017-03-09,1.0,20181205
70201,300445.SZ,2017-12-07,1.0,20181019
70202,300445.SZ,2017-04-20,1.0,20181019
70203,300445.SZ,2018-04-20,1.0,20181019
70206,300445.SZ,2018-02-06,0.0,
70207,300445.SZ,2017-03-27,0.0,
70208,300445.SZ,2017-03-09,0.0,
70214,300445.SZ,2017-09-11,1.0,20180823
70215,300445.SZ,2017-04-20,1.0,20180814
70216,300445.SZ,2017-04-20,0.0,
70217,300445.SZ,2017-08-08,1.0,20180808
70218,300445.SZ,2017-04-20,1.0,20180713
70219,300445.SZ,2018-04-20,0.0,
70220,300445.SZ,2018-02-07,0.0,
70223,300445.SZ,2017-12-29,0.0,
70224,300445.SZ,2017-12-22,0.0,
70225,300445.SZ,2017-12-07,0.0,
70226,300445.SZ,2017-05-18,0.0,
70228,300445.SZ,2017-09-11,0.0,
70229,300445.SZ,2017-03-27,1.0,20170905
70231,300445.SZ,2017-08-08,0.0,
70240,300447.SZ,2018-06-27,0.0,
70241,300447.SZ,2018-05-03,1.0,20190517
70242,300447.SZ,2018-05-03,0.0,
70245,300447.SZ,2019-02-01,0.0,
70247,300447.SZ,2018-11-14,0.0,
70251,300448.SZ,2018-10-25,1.0,20190806
70253,300448.SZ,2018-05-03,0.0,
70255,300448.SZ,2018-05-02,1.0,20190321
70256,300448.SZ,2019-02-12,0.0,
70257,300448.SZ,2018-02-12,0.0,
70258,300448.SZ,2018-03-01,0.0,
70259,300448.SZ,2019-01-04,0.0,
70260,300448.SZ,2017-10-23,1.0,20181207
70261,300448.SZ,2018-10-25,0.0,
70263,300448.SZ,2016-01-14,0.0,
70264,300448.SZ,2016-01-14,1.0,20180524
70265,300448.SZ,2018-05-02,0.0,
70269,300448.SZ,2017-10-23,0.0,
70270,300448.SZ,2017-04-18,1.0,20171017
70272,300448.SZ,2016-04-06,1.0,20160719
70276,300448.SZ,2016-04-11,0.0,
70279,300449.SZ,2016-09-26,0.0,
70280,300449.SZ,2017-02-23,0.0,
70281,300449.SZ,2017-06-05,0.0,
70283,300449.SZ,2018-06-20,0.0,
70284,300449.SZ,2019-02-01,0.0,
70285,300449.SZ,2019-05-24,0.0,
70288,300449.SZ,2018-11-07,1.0,20190510
70289,300449.SZ,2019-02-28,0.0,
70291,300449.SZ,2017-06-02,0.0,
70292,300449.SZ,2017-06-02,1.0,20181108
70293,300449.SZ,2018-11-08,0.0,
70294,300449.SZ,2018-11-07,0.0,
70296,300449.SZ,2018-02-07,0.0,
70297,300449.SZ,2018-02-07,1.0,20181108
70298,300449.SZ,2017-05-02,1.0,20181108
70299,300449.SZ,2016-05-04,0.0,
70300,300449.SZ,2017-06-02,1.0,20180627
70301,300449.SZ,2017-06-06,1.0,20180627
70302,300449.SZ,2016-09-22,1.0,20180627
70305,300449.SZ,2017-06-05,1.0,20180605
70306,300449.SZ,2018-05-28,0.0,
70307,300449.SZ,2018-05-18,0.0,
70308,300449.SZ,2018-05-23,0.0,
70309,300449.SZ,2017-05-22,1.0,20180524
70310,300449.SZ,2018-02-08,1.0,20180524
70311,300449.SZ,2017-05-22,1.0,20180521
70313,300449.SZ,2017-05-22,1.0,20180522
70317,300449.SZ,2017-05-02,0.0,
70326,300449.SZ,2018-03-21,0.0,
70327,300449.SZ,2017-03-13,1.0,20180312
70328,300449.SZ,2017-03-13,1.0,20180313
70329,300449.SZ,2017-03-13,1.0,20180309
70330,300449.SZ,2017-03-13,0.0,
70331,300449.SZ,2018-02-08,0.0,
70336,300449.SZ,2017-06-06,0.0,
70339,300449.SZ,2016-06-01,1.0,20170523
70341,300449.SZ,2016-06-01,1.0,20170518
70342,300449.SZ,2017-05-22,0.0,
70344,300449.SZ,2016-06-14,1.0,20170523
70346,300449.SZ,2016-06-22,1.0,20170314
70347,300449.SZ,2016-06-14,1.0,20170314
70349,300449.SZ,2016-09-22,0.0,
70355,300450.SZ,2019-06-26,1.0,20190802
70357,300450.SZ,2019-06-26,0.0,
70359,300450.SZ,2016-04-21,1.0,20190507
70360,300450.SZ,2019-04-26,0.0,
70361,300450.SZ,2017-05-26,0.0,
70362,300450.SZ,2017-05-26,1.0,20190418
70363,300450.SZ,2019-03-14,0.0,
70364,300450.SZ,2016-07-21,1.0,20190129
70365,300450.SZ,2019-01-29,0.0,
70366,300450.SZ,2016-02-18,1.0,20180410
70367,300450.SZ,2018-02-02,0.0,
70368,300450.SZ,2017-08-07,1.0,20171124
70369,300450.SZ,2017-05-26,1.0,20171012
70373,300450.SZ,2017-01-23,1.0,20170926
70375,300450.SZ,2017-03-10,1.0,20170914
70376,300450.SZ,2016-03-28,1.0,20170914
70377,300450.SZ,2016-07-21,0.0,
70378,300450.SZ,2016-04-21,0.0,
70380,300451.SZ,2017-08-29,1.0,20190828
70381,300451.SZ,2018-05-17,0.0,
70382,300451.SZ,2019-04-03,0.0,
70383,300451.SZ,2018-05-17,1.0,20190401
70385,300451.SZ,2019-03-14,0.0,
70386,300451.SZ,2017-03-13,1.0,20190313
70387,300451.SZ,2018-02-28,0.0,
70388,300451.SZ,2017-01-10,0.0,
70389,300451.SZ,2018-11-28,0.0,
70391,300451.SZ,2018-02-28,1.0,20181114
70393,300451.SZ,2018-02-28,1.0,20181106
70394,300451.SZ,2017-08-29,0.0,
70396,300451.SZ,2016-05-18,1.0,20180515
70397,300451.SZ,2017-12-25,1.0,20180515
70398,300451.SZ,2017-11-21,1.0,20180227
70400,300451.SZ,2017-07-18,1.0,20180227
70401,300451.SZ,2016-10-27,1.0,20180227
70402,300451.SZ,2017-12-07,1.0,20180227
70403,300451.SZ,2017-12-26,1.0,20180227
70404,300451.SZ,2017-12-25,0.0,
70406,300451.SZ,2017-03-13,0.0,
70408,300451.SZ,2016-03-17,1.0,20161025
70409,300451.SZ,2016-05-18,0.0,
70410,300452.SZ,2016-01-28,1.0,20190107
70411,300452.SZ,2017-12-25,1.0,20181012
70412,300452.SZ,2017-12-25,0.0,
70413,300452.SZ,2016-01-28,0.0,
70414,300453.SZ,2018-11-22,1.0,20190725
70415,300453.SZ,2019-01-28,1.0,20190725
70416,300453.SZ,2018-11-22,0.0,
70417,300453.SZ,2018-07-30,1.0,20190628
70418,300453.SZ,2019-06-10,0.0,
70419,300453.SZ,2019-01-28,0.0,
70420,300453.SZ,2018-02-05,1.0,20190114
70421,300453.SZ,2018-08-06,1.0,20190116
70422,300453.SZ,2018-10-17,1.0,20190116
70423,300453.SZ,2017-10-18,1.0,20190116
70424,300453.SZ,2017-10-18,1.0,20190114
70425,300453.SZ,2018-02-05,1.0,20190116
70426,300453.SZ,2018-10-12,1.0,20190116
70427,300453.SZ,2017-12-04,1.0,20181130
70428,300453.SZ,2018-10-11,1.0,20181130
70430,300453.SZ,2017-12-04,1.0,20181016
70431,300453.SZ,2018-10-17,0.0,
70432,300453.SZ,2017-12-04,1.0,20181011
70433,300453.SZ,2017-12-04,1.0,20181015
70434,300453.SZ,2018-10-12,0.0,
70435,300453.SZ,2018-10-11,0.0,
70436,300453.SZ,2017-12-04,1.0,20181008
70437,300453.SZ,2018-08-06,0.0,
70438,300453.SZ,2017-08-08,1.0,20180802
70439,300453.SZ,2017-12-04,1.0,20180802
70440,300453.SZ,2018-07-30,0.0,
70441,300453.SZ,2018-02-05,1.0,20180621
70442,300453.SZ,2016-12-29,1.0,20180621
70443,300453.SZ,2017-12-04,1.0,20180620
70444,300453.SZ,2018-06-19,0.0,
70445,300453.SZ,2018-02-05,0.0,
70448,300453.SZ,2016-12-14,1.0,20171205
70449,300453.SZ,2016-12-08,1.0,20171205
70450,300453.SZ,2016-12-09,1.0,20171205
70451,300453.SZ,2016-10-31,1.0,20171020
70452,300453.SZ,2017-10-18,0.0,
70454,300453.SZ,2016-08-19,1.0,20170810
70455,300453.SZ,2017-08-08,0.0,
70456,300453.SZ,2016-12-29,0.0,
70458,300453.SZ,2016-02-02,1.0,20161103
70460,300454.SZ,2018-09-25,0.0,
70461,300454.SZ,2018-09-25,1.0,20190704
70463,300455.SZ,2017-06-14,0.0,
70465,300455.SZ,2016-06-03,0.0,
70467,300456.SZ,2018-02-07,1.0,20190626
70468,300456.SZ,2016-08-12,1.0,20190626
70469,300456.SZ,2019-06-25,0.0,
70470,300456.SZ,2018-08-10,1.0,20190626
70471,300456.SZ,2017-07-18,1.0,20190626
70472,300456.SZ,2019-06-19,0.0,
70473,300456.SZ,2016-08-12,1.0,20190620
70474,300456.SZ,2016-08-12,0.0,
70475,300456.SZ,2016-11-28,0.0,
70476,300456.SZ,2017-04-24,0.0,
70477,300456.SZ,2017-07-18,0.0,
70478,300456.SZ,2018-02-07,0.0,
70480,300456.SZ,2018-10-30,0.0,
70481,300456.SZ,2019-04-25,0.0,
70482,300456.SZ,2017-06-02,0.0,
70484,300456.SZ,2017-03-13,0.0,
70485,300456.SZ,2016-10-31,1.0,20190327
70486,300456.SZ,2016-10-31,0.0,
70487,300456.SZ,2019-01-23,0.0,
70489,300456.SZ,2018-10-31,0.0,
70491,300456.SZ,2017-07-21,0.0,
70494,300456.SZ,2017-07-19,0.0,
70495,300456.SZ,2017-11-16,0.0,
70496,300456.SZ,2017-09-25,0.0,
70498,300456.SZ,2017-09-27,0.0,
70499,300456.SZ,2017-09-12,0.0,
70500,300456.SZ,2017-09-14,0.0,
70501,300456.SZ,2018-08-10,0.0,
70502,300456.SZ,2018-08-10,1.0,20180820
70503,300456.SZ,2016-08-09,1.0,20180820
70504,300456.SZ,2017-07-18,1.0,20180820
70505,300456.SZ,2018-02-07,1.0,20180820
70509,300456.SZ,2018-08-03,0.0,
70510,300456.SZ,2016-11-10,1.0,20180724
70511,300456.SZ,2017-06-01,1.0,20180724
70512,300456.SZ,2017-07-18,1.0,20180724
70513,300456.SZ,2017-01-20,1.0,20180724
70514,300456.SZ,2018-02-07,1.0,20180724
70523,300456.SZ,2016-10-25,1.0,20170928
70526,300456.SZ,2016-10-25,1.0,20170926
70529,300456.SZ,2017-07-26,1.0,20170821
70537,300456.SZ,2017-06-01,0.0,
70539,300456.SZ,2016-04-07,1.0,20170313
70541,300456.SZ,2017-01-20,0.0,
70543,300456.SZ,2016-11-10,0.0,
70548,300456.SZ,2016-03-14,1.0,20160810
70549,300456.SZ,2016-08-09,0.0,
70550,300457.SZ,2018-09-11,1.0,20190820
70551,300457.SZ,2018-10-10,1.0,20190820
70554,300457.SZ,2018-08-14,1.0,20190103
70555,300457.SZ,2018-12-24,0.0,
70556,300457.SZ,2017-12-13,1.0,20181210
70557,300457.SZ,2017-12-13,0.0,
70558,300457.SZ,2017-12-13,1.0,20181108
70559,300457.SZ,2018-10-24,0.0,
70560,300457.SZ,2017-12-13,1.0,20181016
70561,300457.SZ,2018-02-09,1.0,20181016
70562,300457.SZ,2018-05-25,1.0,20181016
70563,300457.SZ,2018-01-17,1.0,20181016
70565,300457.SZ,2017-10-18,1.0,20181016
70566,300457.SZ,2018-10-10,0.0,
70567,300457.SZ,2017-10-18,1.0,20180917
70568,300457.SZ,2017-10-18,0.0,
70569,300457.SZ,2018-09-11,0.0,
70570,300457.SZ,2016-08-29,1.0,20180829
