ts_code,start_date,release_date,pledge_price,forcast_close_line,is_reach_close_line
300207.SZ,2018-07-06,,7.9309,5.55163,False
300207.SZ,2018-06-28,,8.4847,5.93929,False
300207.SZ,2018-06-29,,8.5143,5.96001,False
300207.SZ,2017-12-01,2018-05-30,10.9827,7.6878899999999994,False
300207.SZ,2017-05-31,2018-05-30,11.0409,7.72863,False
300207.SZ,2017-03-15,2018-05-10,12.1071,8.47497,False
300207.SZ,2017-05-11,2018-05-09,11.5653,8.09571,False
300207.SZ,2017-03-15,2018-05-08,12.1071,8.47497,False
300207.SZ,2017-04-12,2018-04-12,11.9425,8.35975,False
300207.SZ,2017-03-15,2018-03-28,12.1071,8.47497,False
300207.SZ,2017-03-02,2018-03-01,11.003,7.7021,False
300207.SZ,2018-02-28,,9.5261,6.66827,False
300207.SZ,2018-02-13,,8.691,6.0837,False
300207.SZ,2018-02-09,,8.3025,5.81175,False
300207.SZ,2018-02-08,,8.5453,5.981709999999999,False
300207.SZ,2018-02-06,,8.555,5.988499999999999,False
300207.SZ,2018-02-05,,9.3027,6.511889999999999,False
300207.SZ,2016-01-22,2018-01-16,10.6253,7.437709999999999,False
300207.SZ,2017-01-17,2018-01-16,11.8553,8.29871,False
300207.SZ,2018-01-15,,9.5843,6.70901,False
300207.SZ,2018-01-09,,9.798,6.8586,False
300207.SZ,2017-01-17,2017-12-27,11.8553,8.29871,False
300207.SZ,2016-12-27,2017-12-28,12.8142,8.96994,False
300207.SZ,2017-12-25,,9.2833,6.49831,False
300207.SZ,2016-11-15,2017-11-14,13.8118,9.66826,False
300207.SZ,2016-11-08,2017-11-07,14.0927,9.864889999999999,False
300207.SZ,2016-09-26,2017-09-26,14.2477,9.97339,False
300207.SZ,2016-09-07,2017-09-07,13.3179,9.322529999999999,False
300207.SZ,2016-06-23,2017-06-01,12.2137,8.549589999999998,False
300207.SZ,2016-07-26,2017-05-26,11.9667,8.37669,False
300207.SZ,2016-06-14,2017-05-15,11.6277,8.13939,False
300207.SZ,2016-05-18,2017-05-16,10.4606,7.322419999999999,False
300207.SZ,2016-07-25,2017-04-13,11.6083,8.12581,False
300207.SZ,2016-01-22,2017-04-11,10.6253,7.437709999999999,False
300207.SZ,2016-07-27,2017-03-16,11.3565,7.9495499999999995,False
300207.SZ,2016-08-15,2017-03-03,10.8383,7.58681,False
300207.SZ,2016-04-18,2017-01-19,12.2819,8.59733,False
300207.SZ,2016-02-17,2017-01-03,10.1569,7.10983,False
300207.SZ,2016-06-02,2016-12-28,11.4582,8.02074,False
300207.SZ,2016-06-07,2016-12-06,12.0103,8.40721,False
300207.SZ,2016-06-06,2016-12-05,11.9183,8.34281,False
300207.SZ,2016-04-20,2016-11-16,11.8956,8.32692,False
300207.SZ,2016-05-05,2016-11-08,12.4123,8.688609999999999,False
300207.SZ,2016-03-14,2016-09-27,10.2873,7.20111,False
300207.SZ,2016-05-03,2016-08-18,12.0066,8.40462,False
300207.SZ,2016-03-29,2016-08-12,11.7893,8.252510000000001,False
300207.SZ,2016-01-26,2016-07-26,10.1279,7.08953,False
300207.SZ,2016-05-03,2016-07-12,12.0066,8.40462,False
300207.SZ,2016-03-07,2016-04-27,10.5964,7.4174799999999985,False
300207.SZ,2016-01-07,2016-04-25,11.3546,7.948219999999999,False
300208.SZ,2018-08-30,2019-04-24,7.2104,5.04728,False
300208.SZ,2018-09-21,2019-04-24,6.7523,4.72661,False
300208.SZ,2019-01-17,,6.0751,4.2525699999999995,False
300208.SZ,2018-11-29,,6.2145,4.35015,False
300208.SZ,2018-08-30,,7.2104,5.04728,False
300209.SZ,2018-10-30,2019-08-12,10.3931,7.27517,False
300209.SZ,2018-08-03,2019-08-12,12.6116,8.828119999999998,False
300209.SZ,2018-10-30,2019-07-23,10.3931,7.27517,False
300209.SZ,2018-08-03,2019-07-23,12.6116,8.828119999999998,False
300209.SZ,2018-10-30,,10.3931,7.27517,False
300209.SZ,2018-08-03,,12.6116,8.828119999999998,False
300209.SZ,2019-01-04,,10.4031,7.28217,False
300209.SZ,2018-06-22,2018-12-27,14.3713,10.059909999999999,False
300209.SZ,2018-08-03,2018-12-27,12.6116,8.828119999999998,False
300209.SZ,2018-12-28,,10.7628,7.5339599999999995,False
300209.SZ,2018-09-18,,11.5623,8.09361,False
300209.SZ,2018-09-17,,11.6423,8.14961,False
300209.SZ,2018-09-14,,11.6023,8.121609999999999,False
300209.SZ,2018-07-26,2018-08-31,14.1706,9.919419999999999,False
300209.SZ,2018-08-06,,12.5916,8.814119999999999,False
300209.SZ,2018-07-16,,13.2012,9.240839999999999,False
300209.SZ,2018-07-12,,13.3533,9.34731,False
300209.SZ,2018-07-10,,14.530999999999999,10.171699999999998,False
300209.SZ,2018-06-22,,14.3713,10.059909999999999,False
300209.SZ,2018-02-06,,14.7905,10.353349999999999,False
300209.SZ,2016-06-02,2017-05-25,23.5326,16.47282,False
300209.SZ,2016-10-13,2017-03-02,25.1671,17.61697,False
300209.SZ,2016-03-21,2017-02-15,28.7378,20.11646,False
300209.SZ,2016-03-09,2016-07-25,23.3637,16.35459,False
300209.SZ,2016-03-09,2016-07-15,23.3637,16.35459,False
300210.SZ,2019-03-15,2019-07-29,4.69,3.283,False
300210.SZ,2019-03-15,,4.69,3.283,False
300210.SZ,2019-03-15,2019-06-11,4.69,3.283,False
300210.SZ,2019-03-15,2019-05-08,4.69,3.283,False
300210.SZ,2019-03-07,2019-03-18,4.82,3.374,False
300210.SZ,2018-06-25,2019-03-07,4.1802,2.9261399999999997,False
300210.SZ,2018-06-28,2019-03-07,4.1503,2.9052099999999994,False
300210.SZ,2019-03-07,,4.82,3.374,False
300210.SZ,2018-06-29,,4.1802,2.9261399999999997,False
300210.SZ,2019-01-21,,3.93,2.751,False
300210.SZ,2018-10-19,,3.26,2.2819999999999996,False
300210.SZ,2018-10-16,,3.39,2.3729999999999998,False
300210.SZ,2018-06-20,,3.9707,2.7794899999999996,False
300210.SZ,2018-12-13,,4.48,3.136,False
300210.SZ,2018-11-12,,3.73,2.6109999999999998,False
300210.SZ,2018-06-25,,4.1802,2.9261399999999997,False
300210.SZ,2018-06-28,,4.1503,2.9052099999999994,False
300210.SZ,2018-08-24,,4.07,2.849,False
300210.SZ,2017-11-24,2018-01-23,6.385,4.469499999999999,False
300210.SZ,2017-09-29,2018-01-23,7.4525,5.216749999999999,False
300210.SZ,2017-11-24,2017-12-21,6.385,4.469499999999999,False
300210.SZ,2017-12-08,2017-12-21,6.1456,4.30192,False
300210.SZ,2017-07-17,2017-12-21,7.4425,5.20975,False
300210.SZ,2017-11-27,2017-12-15,6.3052,4.41364,False
300210.SZ,2017-07-17,2017-12-15,7.4425,5.20975,False
300210.SZ,2017-12-13,2017-12-15,6.1356,4.294919999999999,False
300210.SZ,2016-08-31,2017-08-07,9.6243,6.73701,False
300210.SZ,2016-06-28,2017-06-23,9.3975,6.578250000000001,False
300211.SZ,2018-11-09,2019-08-30,4.5542,3.1879399999999998,False
300211.SZ,2018-11-01,,4.3661,3.05627,False
300211.SZ,2018-11-09,,4.5542,3.1879399999999998,False
300211.SZ,2017-07-19,2017-12-05,7.5796,5.30572,False
300211.SZ,2016-01-27,2016-09-02,7.9854,5.58978,False
300212.SZ,2016-06-28,2019-02-22,20.1089,14.076229999999997,False
300212.SZ,2016-03-09,2019-02-22,17.7825,12.44775,False
300212.SZ,2018-03-09,,21.5989,15.11923,False
300212.SZ,2016-03-07,2019-02-22,17.9664,12.57648,False
300212.SZ,2017-09-19,,19.0983,13.368809999999998,False
300212.SZ,2016-06-28,2019-01-12,20.1089,14.076229999999997,False
300212.SZ,2016-01-28,2019-01-12,18.2524,12.77668,False
300212.SZ,2017-08-22,,18.1777,12.72439,False
300212.SZ,2017-08-24,,18.4113,12.88791,False
300212.SZ,2017-12-18,,18.4388,12.90716,False
300212.SZ,2017-08-17,,17.8892,12.522439999999998,False
300212.SZ,2018-12-07,,17.3939,12.175729999999998,False
300212.SZ,2016-03-07,,17.9664,12.57648,False
300212.SZ,2016-03-07,2018-10-10,17.9664,12.57648,False
300212.SZ,2016-06-28,2018-10-24,20.1089,14.076229999999997,False
300212.SZ,2017-09-19,2018-09-21,19.0983,13.368809999999998,False
300212.SZ,2017-05-22,2018-05-22,18.9192,13.24344,False
300212.SZ,2016-06-28,,20.1089,14.076229999999997,False
300212.SZ,2016-03-09,,17.7825,12.44775,False
300212.SZ,2018-01-22,,17.896,12.5272,False
300212.SZ,2017-11-03,,17.2846,12.09922,False
300212.SZ,2017-07-25,2017-10-26,15.2511,10.675769999999998,False
300212.SZ,2016-08-23,2017-08-23,21.366999999999997,14.956899999999997,False
300212.SZ,2016-08-19,2017-08-19,21.2644,14.885079999999999,False
300212.SZ,2017-05-22,,18.9192,13.24344,False
300212.SZ,2016-05-23,2017-05-22,17.3671,12.15697,False
300212.SZ,2016-08-23,,21.366999999999997,14.956899999999997,False
300212.SZ,2016-06-28,2016-08-24,20.1089,14.076229999999997,False
300212.SZ,2016-06-20,2016-08-24,18.461,12.922699999999999,False
300212.SZ,2016-03-15,,18.7973,13.158109999999999,False
300212.SZ,2016-01-28,,18.2524,12.77668,False
300213.SZ,2018-02-06,2019-08-16,5.8994,4.12958,False
300213.SZ,2018-09-26,2019-08-16,6.2059,4.34413,False
300213.SZ,2018-09-13,2019-08-16,5.9874,4.19118,False
300213.SZ,2018-09-05,2019-08-16,5.8881,4.12167,False
300213.SZ,2018-02-06,,5.8994,4.12958,False
300213.SZ,2018-08-08,2019-07-18,5.9279,4.1495299999999995,False
300213.SZ,2019-07-17,,6.25,4.375,False
300213.SZ,2018-07-31,2019-07-15,6.2853,4.39971,False
300213.SZ,2019-07-12,,6.0,4.199999999999999,False
300213.SZ,2018-08-08,2019-07-11,5.9279,4.1495299999999995,False
300213.SZ,2018-11-27,2019-07-01,5.9477,4.16339,False
300213.SZ,2018-02-07,2018-12-20,5.8501,4.09507,False
300213.SZ,2018-11-27,,5.9477,4.16339,False
300213.SZ,2018-09-26,,6.2059,4.34413,False
300213.SZ,2017-07-19,2018-09-26,7.2214,5.05498,False
300213.SZ,2018-08-30,2018-09-17,5.9378,4.15646,False
300213.SZ,2018-09-13,,5.9874,4.19118,False
300213.SZ,2018-02-07,2018-09-10,5.8501,4.09507,False
300213.SZ,2017-07-18,2018-09-10,7.0734,4.95138,False
300213.SZ,2018-09-05,,5.8881,4.12167,False
300213.SZ,2018-01-16,2018-08-31,7.1424,4.99968,False
300213.SZ,2017-07-18,2018-08-31,7.0734,4.95138,False
300213.SZ,2018-02-07,2018-08-31,5.8501,4.09507,False
300213.SZ,2017-11-27,2018-08-31,7.4877,5.24139,False
300213.SZ,2018-07-16,2018-08-31,5.9974,4.19818,False
300213.SZ,2018-08-08,,5.9279,4.1495299999999995,False
300213.SZ,2018-02-07,2018-08-10,5.8501,4.09507,False
300213.SZ,2018-01-19,2018-08-10,7.1523,5.00661,False
300213.SZ,2018-02-07,2018-08-07,5.8501,4.09507,False
300213.SZ,2018-07-31,,6.2853,4.39971,False
300213.SZ,2017-08-03,2018-07-24,7.7738,5.44166,False
300213.SZ,2017-11-29,2018-06-19,8.2868,5.8007599999999995,False
300213.SZ,2018-02-07,,5.8501,4.09507,False
300213.SZ,2018-01-16,2018-06-01,7.1424,4.99968,False
300213.SZ,2017-07-18,2017-11-30,7.0734,4.95138,False
300213.SZ,2017-06-16,2017-07-04,9.0957,6.36699,False
300213.SZ,2016-01-22,2017-01-18,12.6695,8.868649999999999,False
300213.SZ,2016-07-20,2016-11-28,13.2885,9.30195,False
300213.SZ,2016-06-23,2016-11-09,13.2836,9.29852,False
300213.SZ,2016-06-20,2016-11-09,12.2863,8.60041,False
300213.SZ,2016-07-04,2016-11-09,13.5636,9.49452,False
300213.SZ,2016-06-23,2016-07-21,13.2836,9.29852,False
300214.SZ,2018-08-06,2018-12-06,4.5533,3.18731,False
300214.SZ,2018-08-06,,4.5533,3.18731,False
300214.SZ,2016-07-21,2017-07-21,7.4836,5.238519999999999,False
300214.SZ,2016-06-29,2016-07-22,7.3685,5.15795,False
300215.SZ,2018-02-12,2019-05-24,6.888,4.821599999999999,False
300215.SZ,2019-02-12,,5.835,4.084499999999999,False
300215.SZ,2018-02-12,,6.888,4.821599999999999,False
300215.SZ,2017-09-13,2017-12-18,11.0324,7.72268,False
300215.SZ,2016-03-21,2017-03-20,10.3071,7.214969999999999,False
300215.SZ,2016-08-04,2017-02-06,12.4028,8.681959999999998,False
300215.SZ,2016-08-04,2017-01-23,12.4028,8.681959999999998,False
300215.SZ,2016-06-29,2016-08-09,12.5951,8.81657,False
300217.SZ,2018-07-16,,2.4033,1.68231,False
300217.SZ,2018-07-09,,2.2941,1.6058699999999997,False
300217.SZ,2018-06-22,,2.1948,1.5363599999999997,False
300217.SZ,2016-12-20,2017-08-02,4.2917,3.0041899999999995,False
300218.SZ,2019-05-09,,6.7157,4.70099,False
300218.SZ,2019-05-10,,6.8841,4.8188699999999995,False
300218.SZ,2018-06-04,2019-05-13,7.2803,5.09621,False
300218.SZ,2018-09-26,2019-05-13,6.369,4.4582999999999995,False
300218.SZ,2018-06-04,,7.2803,5.09621,False
300218.SZ,2018-09-26,,6.369,4.4582999999999995,False
300219.SZ,2017-07-24,2018-07-23,11.633,8.143099999999999,False
300219.SZ,2018-02-09,2018-06-05,9.5891,6.71237,False
300219.SZ,2018-02-12,2018-06-05,10.3723,7.260609999999999,False
300219.SZ,2018-03-07,2018-06-04,11.4898,8.04286,False
300219.SZ,2018-02-09,2018-05-03,9.5891,6.71237,False
300219.SZ,2016-12-30,2018-05-03,10.1838,7.128659999999999,False
300219.SZ,2018-02-08,2018-05-03,9.656,6.7592,False
300219.SZ,2016-04-05,2018-03-27,10.9105,7.63735,False
300219.SZ,2018-03-07,2018-03-22,11.4898,8.04286,False
300219.SZ,2016-04-05,2016-11-17,10.9105,7.63735,False
300220.SZ,2018-09-28,2019-07-31,11.4868,8.04076,False
300220.SZ,2018-08-02,2019-07-31,11.4468,8.01276,False
300220.SZ,2018-09-04,2019-07-01,11.5268,8.06876,False
300220.SZ,2018-11-28,,10.5671,7.39697,False
300220.SZ,2018-11-13,,10.6571,7.459969999999999,False
300220.SZ,2018-10-16,,8.9975,6.29825,False
300220.SZ,2018-10-17,,9.0775,6.35425,False
300220.SZ,2018-10-12,,9.4274,6.59918,False
300220.SZ,2018-10-15,,9.5374,6.67618,False
300220.SZ,2018-09-28,,11.4868,8.04076,False
300220.SZ,2018-09-06,,11.5168,8.06176,False
300220.SZ,2018-09-04,,11.5268,8.06876,False
300220.SZ,2018-08-02,,11.4468,8.01276,False
300221.SZ,2017-05-17,2018-05-18,12.6205,8.834349999999999,False
300221.SZ,2017-07-24,2018-05-08,11.6214,8.134979999999999,False
300221.SZ,2017-05-08,2018-05-08,12.2667,8.586689999999999,False
300221.SZ,2017-05-08,2017-11-23,12.2667,8.586689999999999,False
300221.SZ,2017-10-26,2017-11-13,16.8921,11.824469999999998,False
300221.SZ,2017-04-17,2017-10-12,13.4167,9.39169,False
300221.SZ,2017-03-24,2017-10-12,15.7756,11.04292,False
300221.SZ,2017-05-09,2017-10-12,12.3846,8.66922,False
300221.SZ,2017-03-27,2017-10-12,15.4709,10.82963,False
300221.SZ,2016-03-07,2017-08-01,9.712,6.798399999999999,False
300221.SZ,2016-03-07,2017-03-30,9.712,6.798399999999999,False
300221.SZ,2016-03-07,2016-10-11,9.712,6.798399999999999,False
300221.SZ,2016-02-23,2016-11-09,11.2227,7.85589,False
300221.SZ,2016-02-23,2016-10-11,11.2227,7.85589,False
300221.SZ,2016-03-29,2016-10-11,13.2436,9.27052,False
300221.SZ,2016-02-23,2016-03-08,11.2227,7.85589,False
300222.SZ,2019-07-19,,11.58,8.106,False
300222.SZ,2019-05-08,,13.6873,9.581109999999999,False
300222.SZ,2019-01-31,,13.8462,9.69234,False
300222.SZ,2016-11-21,2018-08-29,21.58,15.105999999999998,False
300222.SZ,2016-12-26,2018-08-29,19.0813,13.35691,False
300222.SZ,2016-01-25,2018-08-29,18.4684,12.927879999999998,False
300222.SZ,2018-01-25,2018-06-15,20.7435,14.52045,False
300222.SZ,2018-01-09,2018-06-15,19.8821,13.91747,False
300222.SZ,2016-05-18,2018-05-18,20.7405,14.51835,False
300222.SZ,2017-07-12,2018-05-04,21.1693,14.818509999999998,False
300222.SZ,2016-05-18,2018-02-12,20.7405,14.51835,False
300222.SZ,2017-01-12,2018-01-11,19.8516,13.89612,False
300222.SZ,2017-04-26,2017-09-20,21.9454,15.361779999999998,False
300222.SZ,2016-11-21,2017-03-15,21.58,15.105999999999998,False
300223.SZ,2017-07-31,2019-01-31,20.4008,14.28056,False
300223.SZ,2017-06-14,2018-06-14,19.2776,13.494319999999998,False
300223.SZ,2017-06-14,,19.2776,13.494319999999998,False
300223.SZ,2017-08-18,2017-11-17,21.133000000000003,14.7931,False
300223.SZ,2017-08-31,,22.6056,15.823919999999998,False
300223.SZ,2017-07-31,,20.4008,14.28056,False
300223.SZ,2017-06-12,,19.1861,13.430269999999998,False
300223.SZ,2017-04-18,,21.6322,15.14254,False
300223.SZ,2016-01-07,2017-01-06,23.4911,16.443769999999997,False
300223.SZ,2016-04-18,2016-10-20,24.9374,17.45618,False
300223.SZ,2016-03-24,,21.6956,15.186919999999999,False
300223.SZ,2016-02-02,2016-08-02,18.7197,13.103789999999998,False
300224.SZ,2019-04-11,2019-06-14,6.78,4.7459999999999996,False
300224.SZ,2019-05-07,2019-06-11,5.89,4.122999999999999,False
300224.SZ,2019-05-07,,5.89,4.122999999999999,False
300224.SZ,2019-04-11,,6.78,4.7459999999999996,False
300224.SZ,2018-12-05,,6.45,4.515,False
300224.SZ,2018-06-26,2018-12-05,7.28,5.096,False
300224.SZ,2018-06-26,,7.28,5.096,False
300224.SZ,2018-05-03,2018-06-05,7.4706,5.22942,False
300224.SZ,2018-03-09,2018-06-07,8.2689,5.7882299999999995,False
300224.SZ,2018-02-06,2018-03-22,6.5836,4.6085199999999995,False
300224.SZ,2018-02-07,2018-03-22,6.5245,4.56715,False
300224.SZ,2017-06-29,2017-07-06,8.7716,6.14012,False
300224.SZ,2017-04-26,2017-05-23,10.0331,7.023169999999999,False
300225.SZ,2019-03-28,,5.83,4.0809999999999995,False
300225.SZ,2017-07-24,2018-01-26,13.6639,9.564729999999999,False
300225.SZ,2017-04-05,2017-07-05,13.8489,9.69423,False
300225.SZ,2017-01-25,2017-04-25,10.6834,7.47838,False
300225.SZ,2016-07-18,2017-01-18,7.0827,4.95789,False
300227.SZ,2019-07-17,,11.78,8.245999999999999,False
300227.SZ,2019-04-24,2019-07-12,11.8351,8.28457,False
300227.SZ,2019-07-11,,11.06,7.742,False
300227.SZ,2019-04-24,2019-07-05,11.8351,8.28457,False
300227.SZ,2019-07-03,,11.1,7.77,False
300227.SZ,2019-04-24,,11.8351,8.28457,False
300227.SZ,2019-05-29,,11.0,7.699999999999999,False
300227.SZ,2018-06-22,2019-04-26,9.7213,6.80491,False
300227.SZ,2018-10-12,2019-04-26,7.6275,5.33925,False
300227.SZ,2018-12-03,,9.8908,6.92356,False
300227.SZ,2018-06-22,2018-12-04,9.7213,6.80491,False
300227.SZ,2018-10-12,2018-12-04,7.6275,5.33925,False
300227.SZ,2018-10-12,,7.6275,5.33925,False
300227.SZ,2018-06-22,,9.7213,6.80491,False
300227.SZ,2017-05-15,2018-05-03,13.5974,9.51818,False
300227.SZ,2017-04-20,2018-05-03,13.3853,9.36971,False
300227.SZ,2017-04-24,2018-04-24,13.054,9.1378,False
300227.SZ,2016-05-19,2017-05-19,14.0744,9.852079999999999,False
300228.SZ,2018-10-18,2019-02-11,4.1,2.8699999999999997,False
300228.SZ,2018-10-18,,4.1,2.8699999999999997,False
300228.SZ,2018-06-21,2018-09-10,5.76,4.032,False
300228.SZ,2018-08-08,2018-09-10,4.9,3.43,False
300228.SZ,2017-05-25,2018-05-23,10.8382,7.58674,False
300228.SZ,2016-12-16,2017-12-13,13.5952,9.516639999999999,False
300229.SZ,2018-10-23,2018-11-15,8.0608,5.64256,False
300229.SZ,2018-09-12,2018-11-15,8.9167,6.24169,False
300229.SZ,2018-10-23,,8.0608,5.64256,False
300229.SZ,2018-10-26,,7.832000000000001,5.4824,False
300229.SZ,2018-11-13,,9.1356,6.39492,False
300229.SZ,2018-09-12,,8.9167,6.24169,False
300229.SZ,2017-06-27,2018-05-24,12.1822,8.52754,False
300229.SZ,2017-05-09,2018-05-09,12.8942,9.025939999999999,False
300229.SZ,2017-07-18,2017-12-01,10.347000000000001,7.242900000000001,False
300229.SZ,2017-05-12,2017-12-01,12.2517,8.576189999999999,False
300229.SZ,2016-05-10,2016-12-08,20.3342,14.233939999999999,False
300230.SZ,2019-07-09,,4.2,2.94,False
300230.SZ,2018-08-07,,4.2906,3.00342,False
300231.SZ,2018-02-06,2018-11-29,7.9763,5.58341,False
300231.SZ,2018-02-06,,7.9763,5.58341,False
300231.SZ,2018-02-06,2018-11-01,7.9763,5.58341,False
300231.SZ,2018-10-12,,5.7403,4.01821,False
300231.SZ,2018-10-18,2018-11-29,5.8676,4.10732,False
300231.SZ,2018-11-30,,6.377000000000001,4.4639,False
300231.SZ,2017-05-24,2017-09-27,10.4086,7.28602,False
300232.SZ,2018-08-07,2019-08-07,7.0387,4.92709,False
300232.SZ,2019-07-15,,8.68,6.076,False
300232.SZ,2018-08-13,2019-07-16,7.6267,5.33869,False
300232.SZ,2019-03-11,,10.318,7.222599999999999,False
300232.SZ,2018-08-13,2019-01-30,7.6267,5.33869,False
300232.SZ,2018-08-13,,7.6267,5.33869,False
300232.SZ,2019-01-15,,7.3617,5.1531899999999995,False
300232.SZ,2019-01-07,,7.577000000000001,5.3039000000000005,False
300232.SZ,2018-08-24,,7.4197,5.19379,False
300232.SZ,2017-10-26,2018-08-16,10.0237,7.016589999999999,False
300232.SZ,2018-08-15,,7.3369,5.1358299999999995,False
300232.SZ,2018-08-07,,7.0387,4.92709,False
300232.SZ,2018-08-03,,7.5604,5.292279999999999,False
300232.SZ,2017-08-22,2018-07-25,10.7726,7.54082,False
300232.SZ,2017-09-05,2018-07-23,10.7863,7.55041,False
300232.SZ,2017-08-25,2018-07-24,10.7176,7.502319999999999,False
300232.SZ,2017-08-03,2018-07-04,10.0031,7.00217,False
300232.SZ,2017-02-21,2018-03-13,8.9277,6.249389999999999,False
300232.SZ,2017-01-11,2018-01-18,8.9345,6.254149999999999,False
300232.SZ,2016-09-07,2017-09-07,11.228,7.8595999999999995,False
300232.SZ,2016-09-05,2017-09-06,10.2696,7.18872,False
300232.SZ,2016-08-30,2017-08-30,9.8588,6.90116,False
300232.SZ,2016-09-05,2017-08-30,10.2696,7.18872,False
300232.SZ,2016-05-05,2017-06-13,9.5689,6.698229999999999,False
300232.SZ,2016-01-27,2017-06-13,7.6606,5.362419999999999,False
300232.SZ,2016-03-16,,7.6715,5.37005,False
300233.SZ,2017-07-27,,18.3162,12.821339999999998,False
300233.SZ,2018-09-14,,14.1574,9.91018,False
300233.SZ,2019-03-12,,16.3772,11.464039999999999,False
300233.SZ,2018-03-27,2019-03-07,17.9352,12.554639999999997,False
300233.SZ,2017-11-16,2018-11-16,18.2478,12.77346,False
300233.SZ,2018-06-21,2018-09-27,18.6168,13.03176,False
300233.SZ,2017-01-23,2018-04-11,22.3382,15.63674,False
300233.SZ,2017-01-23,2018-04-02,22.3382,15.63674,False
300233.SZ,2018-03-27,,17.9352,12.554639999999997,False
300233.SZ,2018-03-05,,17.3882,12.17174,False
300233.SZ,2017-11-16,,18.2478,12.77346,False
300234.SZ,2018-09-12,2019-06-20,6.33,4.431,False
300234.SZ,2018-06-15,2019-06-20,6.67,4.669,False
300234.SZ,2019-06-20,,10.86,7.601999999999999,False
300234.SZ,2018-02-05,2019-06-20,7.76,5.4319999999999995,False
300234.SZ,2018-06-25,2019-06-20,6.06,4.241999999999999,False
300234.SZ,2018-06-21,,6.03,4.221,False
300234.SZ,2018-09-27,,6.48,4.536,False
300234.SZ,2019-06-14,,11.03,7.720999999999999,False
300234.SZ,2018-02-05,,7.76,5.4319999999999995,False
300234.SZ,2018-06-11,,7.07,4.949,False
300234.SZ,2018-06-20,2019-06-03,6.21,4.3469999999999995,False
300234.SZ,2018-06-26,2019-06-03,5.45,3.815,False
300234.SZ,2018-06-21,2019-05-23,6.03,4.221,False
300234.SZ,2018-09-12,2019-05-23,6.33,4.431,False
300234.SZ,2018-06-05,2019-05-23,7.23,5.061,False
300234.SZ,2018-06-26,2019-05-22,5.45,3.815,False
300234.SZ,2018-06-26,,5.45,3.815,False
300234.SZ,2018-06-20,,6.21,4.3469999999999995,False
300234.SZ,2018-06-20,2019-05-08,6.21,4.3469999999999995,False
300234.SZ,2018-06-26,2019-05-08,5.45,3.815,False
300234.SZ,2018-06-22,,5.97,4.178999999999999,False
300234.SZ,2018-06-13,,6.81,4.7669999999999995,False
300234.SZ,2019-01-08,,5.96,4.172,False
300234.SZ,2018-06-25,,6.06,4.241999999999999,False
300234.SZ,2018-08-09,,5.97,4.178999999999999,False
300234.SZ,2018-10-29,,5.65,3.955,False
300234.SZ,2018-10-15,,5.91,4.137,False
300234.SZ,2018-02-07,,7.32,5.124,False
300234.SZ,2018-06-15,,6.67,4.669,False
300234.SZ,2018-09-12,,6.33,4.431,False
300234.SZ,2018-06-05,,7.23,5.061,False
300234.SZ,2018-02-08,,7.53,5.271,False
300234.SZ,2017-05-24,2017-09-29,11.31,7.917,False
300234.SZ,2017-05-24,2017-09-27,11.31,7.917,False
300234.SZ,2017-04-25,2017-08-10,12.7386,8.917019999999999,False
300234.SZ,2017-06-05,2017-08-08,11.53,8.071,False
300234.SZ,2017-04-25,2017-08-08,12.7386,8.917019999999999,False
300234.SZ,2016-03-14,2017-04-28,16.8199,11.77393,False
300234.SZ,2017-04-25,2017-04-28,12.7386,8.917019999999999,False
300234.SZ,2016-04-20,2017-04-19,16.5205,11.564349999999997,False
300234.SZ,2016-03-30,2017-03-30,16.9397,11.857789999999998,False
300234.SZ,2016-03-11,2016-09-30,16.4706,11.52942,False
300234.SZ,2016-01-22,2016-09-28,15.3725,10.76075,False
300234.SZ,2016-03-11,2016-09-28,16.4706,11.52942,False
300234.SZ,2016-01-28,2016-09-28,13.3462,9.342339999999998,False
300234.SZ,2016-02-03,2016-08-10,14.005,9.8035,False
300235.SZ,2019-07-17,,10.08,7.055999999999999,False
300235.SZ,2019-05-23,,9.68,6.776,False
300235.SZ,2018-03-16,,10.83,7.5809999999999995,False
300235.SZ,2018-03-09,,10.66,7.462,False
300235.SZ,2018-02-01,,10.2,7.139999999999999,False
300235.SZ,2018-11-26,,8.56,5.992,False
300235.SZ,2018-10-18,,7.45,5.215,False
300235.SZ,2017-12-13,2018-05-08,11.67,8.168999999999999,False
300235.SZ,2018-02-12,2018-05-08,9.37,6.558999999999999,False
300235.SZ,2018-02-12,,9.37,6.558999999999999,False
300235.SZ,2017-12-14,2018-01-12,11.7,8.19,False
300236.SZ,2019-05-30,,34.7,24.29,False
300236.SZ,2019-05-16,,33.1,23.169999999999998,False
300236.SZ,2019-05-08,,30.1,21.07,False
300236.SZ,2018-10-17,2019-04-25,17.4,12.179999999999998,False
300236.SZ,2019-04-23,,37.77,26.439,False
300236.SZ,2018-10-30,,16.2,11.339999999999998,False
300236.SZ,2018-10-17,,17.4,12.179999999999998,False
300236.SZ,2018-10-16,,17.88,12.515999999999998,False
300236.SZ,2018-10-15,,17.92,12.544,False
300236.SZ,2018-09-04,,24.13,16.891,False
300236.SZ,2017-05-10,2018-06-07,29.3311,20.531769999999998,False
300236.SZ,2017-04-12,2018-05-10,31.5637,22.09459,False
300237.SZ,2019-07-12,,3.72,2.604,False
