ts_code,start_date,release_date,pledge_price,forcast_close_line,is_reach_close_line,close_date
002706.SZ,2018-11-22,2019-08-15,5.6855,3.97985,False,
002706.SZ,2018-07-26,2019-08-12,6.5239,4.56673,False,
002706.SZ,2018-07-26,2019-07-26,6.5239,4.56673,False,
002706.SZ,2018-07-26,,6.5239,4.56673,False,
002706.SZ,2019-07-09,,5.88,4.116,False,
002706.SZ,2016-10-18,2019-07-12,8.499,5.9493,True,2018-07-11
002706.SZ,2018-07-10,2019-07-10,6.0421,4.229469999999999,False,
002706.SZ,2019-07-01,,5.67,3.969,False,
002706.SZ,2018-09-05,2019-07-02,5.9842,4.18894,False,
002706.SZ,2018-09-12,2019-07-02,5.8108,4.06756,False,
002706.SZ,2018-11-26,2019-06-11,5.4157,3.79099,False,
002706.SZ,2019-06-10,,5.33,3.731,False,
002706.SZ,2019-05-21,,5.6,3.9199999999999995,False,
002706.SZ,2018-05-31,2019-05-20,6.6492,4.65444,False,
002706.SZ,2018-04-10,2019-05-09,6.5558,4.589059999999999,False,
002706.SZ,2017-05-24,2019-04-24,7.1142,4.97994,False,
002706.SZ,2018-04-10,,6.5558,4.589059999999999,False,
002706.SZ,2018-04-10,2018-12-20,6.5558,4.589059999999999,False,
002706.SZ,2017-12-18,,7.4341,5.203869999999999,True,2018-10-18
002706.SZ,2017-12-18,2018-12-14,7.4341,5.203869999999999,True,2018-10-18
002706.SZ,2018-11-26,,5.4157,3.79099,False,
002706.SZ,2017-12-11,2018-11-27,7.3902,5.17314,True,2018-10-18
002706.SZ,2016-11-21,2018-11-20,9.1072,6.37504,True,2018-02-06
002706.SZ,2018-11-22,,5.6855,3.97985,False,
002706.SZ,2018-11-14,,5.6759,3.97313,False,
002706.SZ,2016-11-21,2018-11-16,9.1072,6.37504,True,2018-02-06
002706.SZ,2018-11-16,,5.7722,4.04054,False,
002706.SZ,2018-11-02,,5.3964,3.7774799999999997,False,
002706.SZ,2017-10-30,2018-11-07,7.2334,5.0633799999999995,True,2018-10-18
002706.SZ,2017-10-30,2018-11-01,7.2334,5.0633799999999995,True,2018-10-18
002706.SZ,2018-10-30,,5.1844,3.6290799999999996,False,
002706.SZ,2016-11-01,,8.4836,5.938519999999999,True,2018-07-11
002706.SZ,2016-10-18,,8.499,5.9493,True,2018-07-11
002706.SZ,2018-09-12,,5.8108,4.06756,False,
002706.SZ,2016-10-18,2018-09-18,8.499,5.9493,True,2018-07-11
002706.SZ,2018-09-05,,5.9842,4.18894,False,
002706.SZ,2017-09-25,2018-09-06,7.6098,5.32686,False,
002706.SZ,2017-08-28,2018-07-30,7.8293,5.48051,False,
002706.SZ,2017-09-28,2018-07-30,7.5031,5.25217,False,
002706.SZ,2017-07-13,2018-07-11,7.1142,4.97994,False,
002706.SZ,2017-07-18,2018-07-11,6.744,4.7208,False,
002706.SZ,2018-07-10,,6.0421,4.229469999999999,False,
002706.SZ,2017-07-05,2018-07-05,7.409,5.186299999999999,False,
002706.SZ,2017-06-07,2018-06-08,7.3275,5.12925,False,
002706.SZ,2017-07-13,2018-06-06,7.1142,4.97994,False,
002706.SZ,2018-05-31,,6.6492,4.65444,False,
002706.SZ,2017-05-23,2018-05-22,7.1518,5.006259999999999,False,
002706.SZ,2017-04-26,2018-04-12,7.6349,5.34443,False,
002706.SZ,2017-04-12,2018-04-12,7.9989,5.5992299999999995,False,
002706.SZ,2017-04-12,2018-03-05,7.9989,5.5992299999999995,False,
002706.SZ,2017-03-13,2018-02-08,8.1409,5.69863,False,
002706.SZ,2017-12-05,2017-12-27,7.2773,5.09411,False,
002706.SZ,2017-12-11,,7.3902,5.17314,True,2018-10-18
002706.SZ,2016-12-12,2017-12-12,7.9649,5.57543,False,
002706.SZ,2016-12-12,2017-12-06,7.9649,5.57543,False,
002706.SZ,2016-11-21,,9.1072,6.37504,True,2018-02-06
002706.SZ,2016-10-31,2017-10-31,8.4928,5.94496,False,
002706.SZ,2017-10-30,,7.2334,5.0633799999999995,True,2018-10-18
002706.SZ,2017-05-23,,7.1518,5.006259999999999,True,2018-10-18
002706.SZ,2017-05-23,2017-10-23,7.1518,5.006259999999999,False,
002706.SZ,2016-10-20,2017-09-29,8.5669,5.99683,False,
002706.SZ,2017-09-28,,7.5031,5.25217,True,2018-10-18
002706.SZ,2017-09-25,,7.6098,5.32686,True,2018-10-15
002706.SZ,2016-10-18,2017-09-26,8.499,5.9493,False,
002706.SZ,2017-06-19,2017-09-01,7.4153,5.19071,False,
002706.SZ,2017-08-31,,7.5972,5.31804,True,2018-10-15
002706.SZ,2017-08-28,,7.8293,5.48051,True,2018-10-15
002706.SZ,2016-08-23,2017-08-23,8.3971,5.8779699999999995,False,
002706.SZ,2017-08-22,,7.8858,5.520059999999999,True,2018-10-15
002706.SZ,2017-07-18,,6.744,4.7208,False,
002706.SZ,2017-07-13,,7.1142,4.97994,False,
002706.SZ,2017-07-05,,7.409,5.186299999999999,True,2018-10-18
002706.SZ,2016-10-31,2017-06-20,8.4928,5.94496,False,
002706.SZ,2016-12-21,2017-06-20,8.1069,5.674829999999999,False,
002706.SZ,2016-12-14,2017-06-13,7.8013,5.46091,False,
002706.SZ,2017-06-07,,7.3275,5.12925,True,2018-10-18
002706.SZ,2017-04-12,2017-06-08,7.9989,5.5992299999999995,False,
002706.SZ,2017-04-12,2017-05-25,7.9989,5.5992299999999995,False,
002706.SZ,2017-05-24,,7.1142,4.97994,False,
002706.SZ,2016-10-18,2017-04-26,8.499,5.9493,False,
002706.SZ,2017-04-25,,7.7426,5.41982,True,2018-10-15
002706.SZ,2016-11-01,2017-04-13,8.4836,5.938519999999999,False,
002706.SZ,2017-02-13,2017-04-13,8.0514,5.635979999999999,False,
002706.SZ,2016-11-23,2016-12-13,9.135,6.3945,False,
002706.SZ,2016-05-24,2016-11-24,7.4185,5.19295,False,
002706.SZ,2016-11-23,,9.135,6.3945,True,2018-02-06
002706.SZ,2016-08-22,2016-11-22,8.4311,5.90177,False,
002706.SZ,2016-10-18,2016-11-22,8.499,5.9493,False,
002706.SZ,2016-11-02,,8.427999999999999,5.899599999999999,True,2018-07-11
002706.SZ,2016-11-03,,8.2767,5.79369,True,2018-09-17
002706.SZ,2016-08-01,2016-11-02,7.8106,5.46742,False,
002706.SZ,2016-08-01,2016-11-03,7.8106,5.46742,False,
002706.SZ,2016-10-31,,8.4928,5.94496,True,2018-07-11
002706.SZ,2016-08-01,2016-11-01,7.8106,5.46742,False,
002706.SZ,2016-04-21,2016-10-21,7.6483,5.353809999999999,False,
002706.SZ,2016-04-21,2016-10-20,7.6483,5.353809999999999,False,
002706.SZ,2016-07-18,2016-10-21,8.7305,6.111349999999999,False,
002706.SZ,2016-07-18,2016-10-19,8.7305,6.111349999999999,False,
002706.SZ,2016-04-21,2016-10-19,7.6483,5.353809999999999,False,
002706.SZ,2016-04-15,2016-10-19,8.2585,5.78095,False,
002706.SZ,2016-07-19,2016-10-19,8.7089,6.096229999999999,False,
002706.SZ,2016-10-19,,8.6472,6.053039999999999,True,2018-06-21
002706.SZ,2016-01-28,2016-08-23,6.125,4.2875,False,
002706.SZ,2016-05-13,2016-08-23,7.8042,5.46294,False,
002706.SZ,2016-05-18,2016-08-24,7.2765,5.09355,False,
002706.SZ,2016-05-25,2016-08-24,7.4463,5.212409999999999,False,
002706.SZ,2016-02-22,2016-08-23,7.1971,5.03797,False,
002706.SZ,2016-01-21,2016-08-02,6.8056,4.76392,False,
002706.SZ,2016-01-06,2016-08-02,7.8761,5.5132699999999994,False,
002706.SZ,2016-07-19,2016-08-02,8.7089,6.096229999999999,False,
002706.SZ,2016-07-19,2016-08-03,8.7089,6.096229999999999,False,
002706.SZ,2016-04-21,2016-07-19,7.6483,5.353809999999999,False,
002706.SZ,2016-01-04,2016-07-20,8.1208,5.684559999999999,False,
002706.SZ,2016-05-13,2016-05-30,7.8042,5.46294,False,
002706.SZ,2016-04-18,2016-05-26,8.0291,5.620369999999999,False,
002706.SZ,2016-04-21,2016-05-23,7.6483,5.353809999999999,False,
002706.SZ,2016-03-10,2016-05-16,6.0639,4.24473,False,
002706.SZ,2016-01-18,2016-04-22,6.4248,4.49736,False,
002706.SZ,2016-03-10,2016-04-22,6.0639,4.24473,False,
002707.SZ,2018-08-29,2019-08-29,9.1981,6.43867,True,2018-10-29
002707.SZ,2018-10-09,2019-08-29,7.5638,5.2946599999999995,True,2019-01-30
002707.SZ,2018-10-12,2019-08-29,6.3879,4.47153,False,
002707.SZ,2018-10-30,2019-08-29,5.8398,4.08786,False,
002707.SZ,2019-01-30,2019-08-29,5.1322,3.5925399999999996,False,
002707.SZ,2019-01-31,2019-08-29,5.0525,3.53675,False,
002707.SZ,2019-01-30,,5.1322,3.5925399999999996,False,
002707.SZ,2019-01-31,,5.0525,3.53675,False,
002707.SZ,2017-06-08,2019-01-15,11.630999999999998,8.141699999999998,True,2018-09-10
002707.SZ,2017-06-08,2019-01-10,11.630999999999998,8.141699999999998,True,2018-09-10
002707.SZ,2018-09-17,2019-01-08,8.072000000000001,5.6504,False,
002707.SZ,2018-09-14,2019-01-10,8.1816,5.727119999999999,False,
002707.SZ,2018-10-09,2018-11-29,7.5638,5.2946599999999995,False,
002707.SZ,2018-11-28,,6.5971,4.61797,False,
002707.SZ,2018-08-29,2018-11-29,9.1981,6.43867,True,2018-10-29
002707.SZ,2018-10-30,2018-11-29,5.8398,4.08786,False,
002707.SZ,2018-10-12,2018-11-29,6.3879,4.47153,False,
002707.SZ,2018-10-30,,5.8398,4.08786,False,
002707.SZ,2018-11-01,,6.1387,4.29709,False,
002707.SZ,2018-10-12,,6.3879,4.47153,False,
002707.SZ,2018-10-09,,7.5638,5.2946599999999995,True,2019-01-30
002707.SZ,2018-09-14,,8.1816,5.727119999999999,True,2019-01-28
002707.SZ,2018-09-17,,8.072000000000001,5.6504,True,2019-01-29
002707.SZ,2017-03-09,2018-09-10,14.4279,10.09953,True,2018-06-19
002707.SZ,2017-08-30,2018-08-30,12.0283,8.41981,False,
002707.SZ,2018-08-28,,9.228,6.459599999999999,True,2018-10-29
002707.SZ,2018-08-29,,9.1981,6.43867,True,2018-10-29
002707.SZ,2018-07-11,,8.7297,6.110789999999999,True,2018-10-29
002707.SZ,2018-06-27,,8.8294,6.180579999999999,True,2018-10-29
002707.SZ,2018-06-19,,9.2472,6.473039999999999,True,2018-10-29
002707.SZ,2017-04-14,2018-04-13,14.0511,9.83577,False,
002707.SZ,2018-04-09,,12.1773,8.52411,True,2018-09-10
002707.SZ,2017-03-13,2018-03-13,14.2296,9.960719999999998,False,
002707.SZ,2017-11-29,2018-02-27,11.0549,7.738429999999999,False,
002707.SZ,2017-11-29,2018-02-02,11.0549,7.738429999999999,False,
002707.SZ,2017-06-08,,11.630999999999998,8.141699999999998,True,2018-09-10
002707.SZ,2017-05-24,,11.0069,7.704829999999999,True,2018-10-08
002707.SZ,2016-05-23,2017-05-23,18.9397,13.257789999999998,True,2017-05-11
002707.SZ,2016-10-18,2017-04-17,18.5827,13.007889999999998,False,
002707.SZ,2017-03-09,,14.4279,10.09953,True,2018-06-19
002707.SZ,2017-01-20,,13.4859,9.44013,True,2018-06-21
002707.SZ,2017-01-18,,13.5255,9.467849999999999,True,2018-06-21
002707.SZ,2016-09-13,,19.4355,13.60485,True,2017-01-18
002707.SZ,2016-09-01,,19.137999999999998,13.396599999999998,True,2017-05-11
002708.SZ,2017-05-23,2019-05-07,8.2617,5.783189999999999,True,2018-02-01
002708.SZ,2018-02-02,2019-05-07,5.4474,3.8131799999999996,True,2018-10-18
002708.SZ,2018-10-19,2019-05-07,3.69,2.5829999999999997,False,
002708.SZ,2019-01-02,,7.6,5.319999999999999,False,
002708.SZ,2017-12-01,2018-12-14,6.6623,4.663609999999999,True,2018-08-06
002708.SZ,2018-10-19,,3.69,2.5829999999999997,False,
002708.SZ,2018-02-02,,5.4474,3.8131799999999996,True,2018-10-18
002708.SZ,2018-01-08,,6.8615,4.80305,True,2018-06-21
002708.SZ,2016-07-01,2018-01-29,12.812999999999999,8.9691,True,2017-05-23
002708.SZ,2018-01-05,,6.8316,4.78212,True,2018-06-21
002708.SZ,2017-12-01,,6.6623,4.663609999999999,True,2018-08-06
002708.SZ,2016-12-23,2017-11-21,12.9387,9.05709,True,2017-05-22
002708.SZ,2017-09-12,,8.9229,6.24603,True,2018-01-17
002708.SZ,2017-09-07,,8.8532,6.197239999999999,True,2018-01-17
002708.SZ,2017-05-23,,8.2617,5.783189999999999,True,2018-02-01
002708.SZ,2016-07-01,2016-07-08,12.812999999999999,8.9691,False,
002708.SZ,2016-07-01,,12.812999999999999,8.9691,True,2017-05-23
002709.SZ,2019-07-17,,15.92,11.144,False,
002709.SZ,2018-02-06,2019-07-18,25.9599,18.17193,True,2018-08-02
002709.SZ,2018-08-07,2019-07-18,16.1056,11.273919999999999,False,
002709.SZ,2018-09-11,2019-07-18,13.6393,9.547509999999999,False,
002709.SZ,2017-07-17,2019-07-16,29.8774,20.914179999999998,True,2018-07-31
002709.SZ,2017-09-20,2019-07-16,31.3031,21.91217,True,2018-07-31
002709.SZ,2017-10-23,2019-07-16,30.0014,21.00098,True,2018-07-31
002709.SZ,2018-01-02,2019-07-16,28.8236,20.176519999999996,True,2018-07-31
002709.SZ,2018-03-05,2019-07-16,29.4435,20.61045,True,2018-07-31
002709.SZ,2018-06-07,2019-07-16,26.3938,18.475659999999998,True,2018-08-02
002709.SZ,2018-08-01,2019-07-16,18.111,12.6777,True,2018-10-12
002709.SZ,2018-08-07,2019-07-16,16.1056,11.273919999999999,False,
002709.SZ,2018-09-11,2019-07-16,13.6393,9.547509999999999,False,
002709.SZ,2018-10-19,2019-07-16,11.0235,7.71645,False,
002709.SZ,2017-12-18,2019-07-16,26.7223,18.70561,True,2018-08-02
002709.SZ,2019-07-15,,15.6,10.92,False,
002709.SZ,2019-05-23,,14.5735,10.20145,False,
002709.SZ,2019-01-25,2019-05-08,15.2648,10.68536,False,
002709.SZ,2019-05-07,,15.57,10.899,False,
002709.SZ,2019-03-12,,20.9572,14.670039999999998,True,2019-05-23
002709.SZ,2018-08-01,2019-03-08,18.111,12.6777,True,2018-10-12
002709.SZ,2017-03-09,2019-03-08,31.963,22.3741,True,2017-05-23
002709.SZ,2018-08-07,2019-03-08,16.1056,11.273919999999999,False,
002709.SZ,2018-09-11,2019-03-08,13.6393,9.547509999999999,False,
002709.SZ,2018-10-19,2019-03-08,11.0235,7.71645,False,
002709.SZ,2018-09-03,,14.0192,9.81344,False,
002709.SZ,2018-10-12,,11.5218,8.06526,False,
002709.SZ,2018-07-25,,22.8941,16.02587,True,2018-08-22
002709.SZ,2018-09-03,2019-01-21,14.0192,9.81344,False,
002709.SZ,2018-07-25,2019-01-21,22.8941,16.02587,True,2018-08-22
002709.SZ,2018-10-12,2019-01-21,11.5218,8.06526,False,
002709.SZ,2018-02-06,2019-01-23,25.9599,18.17193,True,2018-08-02
002709.SZ,2018-07-25,2018-11-06,22.8941,16.02587,True,2018-08-22
002709.SZ,2018-09-03,2018-11-06,14.0192,9.81344,False,
002709.SZ,2018-10-12,2018-11-06,11.5218,8.06526,False,
002709.SZ,2018-10-19,,11.0235,7.71645,False,
002709.SZ,2018-09-11,,13.6393,9.547509999999999,False,
002709.SZ,2018-08-07,,16.1056,11.273919999999999,False,
002709.SZ,2018-08-01,,18.111,12.6777,True,2018-10-12
002709.SZ,2018-06-07,,26.3938,18.475659999999998,True,2018-08-02
002709.SZ,2018-03-05,,29.4435,20.61045,True,2018-07-31
002709.SZ,2018-02-06,,25.9599,18.17193,True,2018-08-02
002709.SZ,2018-01-02,,28.8236,20.176519999999996,True,2018-07-31
002709.SZ,2017-12-18,,26.7223,18.70561,True,2018-08-02
002709.SZ,2016-10-24,2017-10-24,35.2142,24.649939999999997,True,2017-04-24
002709.SZ,2017-10-23,,30.0014,21.00098,True,2018-07-31
002709.SZ,2017-09-20,,31.3031,21.91217,True,2018-07-31
002709.SZ,2016-07-18,2017-07-18,41.7783,29.244809999999998,True,2016-09-26
002709.SZ,2017-04-25,2017-07-18,22.888,16.0216,False,
002709.SZ,2017-07-17,,29.8774,20.914179999999998,True,2018-07-31
002709.SZ,2016-06-06,2017-03-21,35.5104,24.857279999999996,False,
002709.SZ,2017-03-09,,31.963,22.3741,True,2017-05-23
002711.SZ,2016-12-16,2018-11-21,8.7359,6.115130000000001,True,2018-07-04
002711.SZ,2016-11-23,2018-11-21,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2016-12-16,,8.7359,6.115130000000001,True,2018-07-04
002711.SZ,2016-11-23,2018-08-14,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2016-11-23,2018-08-15,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2016-11-23,,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2016-11-23,2018-08-13,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2016-11-23,2018-08-16,9.0521,6.336469999999999,True,2018-07-04
002711.SZ,2017-10-19,,12.33,8.631,True,2018-06-28
002711.SZ,2017-05-17,2018-06-04,11.4578,8.02046,False,
002711.SZ,2017-05-17,,11.4578,8.02046,True,2018-07-02
002711.SZ,2018-06-06,,9.12,6.3839999999999995,True,2018-07-04
002711.SZ,2017-03-16,,10.4967,7.34769,True,2018-07-03
002711.SZ,2017-05-17,2018-05-16,11.4578,8.02046,False,
002711.SZ,2017-12-08,2018-05-18,12.2,8.54,False,
002711.SZ,2017-12-08,,12.2,8.54,True,2018-06-28
002711.SZ,2018-05-18,,9.27,6.488999999999999,True,2018-07-04
002711.SZ,2017-03-16,2018-05-14,10.4967,7.34769,False,
002711.SZ,2018-05-08,,9.69,6.7829999999999995,True,2018-07-04
002711.SZ,2017-03-16,2018-04-10,10.4967,7.34769,False,
002711.SZ,2018-03-12,,10.19,7.132999999999999,True,2018-07-03
002711.SZ,2017-11-15,,12.99,9.093,True,2018-06-19
002711.SZ,2017-11-15,2018-02-05,12.99,9.093,False,
002711.SZ,2017-11-15,2018-02-07,12.99,9.093,False,
002711.SZ,2018-01-16,,9.79,6.852999999999999,True,2018-07-03
002711.SZ,2018-01-15,,9.48,6.636,True,2018-07-04
002711.SZ,2017-08-16,2017-12-29,11.8,8.26,False,
002711.SZ,2017-08-16,2017-12-15,11.8,8.26,False,
002711.SZ,2017-11-22,,11.39,7.973,True,2018-07-02
002711.SZ,2017-10-30,,12.64,8.847999999999999,True,2018-06-27
002711.SZ,2016-10-13,2017-09-27,8.8227,6.175889999999999,False,
002711.SZ,2017-03-09,2017-10-17,10.6765,7.47355,False,
002711.SZ,2016-11-23,2017-10-23,9.0521,6.336469999999999,False,
002711.SZ,2016-10-13,,8.8227,6.175889999999999,True,2018-07-04
002711.SZ,2016-12-16,2017-10-23,8.7359,6.115130000000001,False,
002711.SZ,2017-03-09,,10.6765,7.47355,True,2018-07-03
002711.SZ,2017-08-30,,11.72,8.204,True,2018-07-02
002711.SZ,2017-03-16,2017-08-28,10.4967,7.34769,False,
002711.SZ,2017-06-23,2017-08-28,11.4578,8.02046,False,
002711.SZ,2016-08-29,2017-08-14,8.4073,5.885109999999999,False,
002711.SZ,2017-06-23,,11.4578,8.02046,True,2018-07-02
002711.SZ,2017-06-23,2017-06-27,11.4578,8.02046,False,
002711.SZ,2016-10-13,2017-06-21,8.8227,6.175889999999999,False,
002711.SZ,2016-08-29,2017-06-21,8.4073,5.885109999999999,False,
002711.SZ,2017-06-23,2017-06-26,11.4578,8.02046,False,
002711.SZ,2016-10-13,2017-05-15,8.8227,6.175889999999999,False,
002711.SZ,2016-08-29,2017-03-07,8.4073,5.885109999999999,False,
002711.SZ,2016-03-29,2017-03-14,8.0456,5.63192,False,
002711.SZ,2016-08-29,2016-12-13,8.4073,5.885109999999999,False,
002711.SZ,2016-05-12,2016-11-21,7.5443,5.281009999999999,False,
002711.SZ,2016-05-19,2016-11-21,7.6526,5.356819999999999,False,
002711.SZ,2016-01-22,,8.5098,5.95686,True,2018-07-05
002712.SZ,2018-03-19,2019-07-03,12.0561,8.43927,True,2018-10-18
002712.SZ,2018-03-19,,12.0561,8.43927,True,2018-10-18
002712.SZ,2019-06-27,,7.06,4.941999999999999,False,
002712.SZ,2018-10-25,,5.8022,4.06154,False,
002712.SZ,2018-10-22,,6.9706,4.87942,False,
002712.SZ,2019-01-31,,5.3228,3.7259599999999997,False,
002712.SZ,2018-04-02,,12.1962,8.537339999999999,True,2018-10-11
002712.SZ,2018-10-19,,7.2502,5.07514,False,
002712.SZ,2018-10-24,,6.3914,4.47398,False,
002712.SZ,2018-10-26,,5.7822,4.04754,False,
002712.SZ,2018-10-10,,8.7283,6.10981,True,2018-10-25
002712.SZ,2018-10-15,,8.199,5.739299999999999,True,2019-01-31
002712.SZ,2017-07-19,2018-04-03,10.5732,7.40124,False,
002712.SZ,2016-04-06,2018-04-03,20.3234,14.226379999999999,True,2017-06-19
002712.SZ,2017-07-19,2018-03-22,10.5732,7.40124,False,
002712.SZ,2016-03-25,2018-03-22,18.25,12.774999999999999,True,2017-06-30
002712.SZ,2017-11-28,,14.4381,10.10667,True,2018-08-02
002712.SZ,2017-12-20,,13.0953,9.16671,True,2018-09-18
002712.SZ,2017-12-01,2017-12-11,14.4965,10.147549999999999,False,
002712.SZ,2017-11-23,,14.5957,10.21699,True,2018-08-02
002713.SZ,2019-05-28,,10.4599,7.321929999999999,False,
002713.SZ,2018-01-11,2019-05-10,14.7447,10.32129,True,2018-09-12
002713.SZ,2016-08-24,2018-02-14,14.5675,10.19725,False,
002713.SZ,2018-01-11,,14.7447,10.32129,True,2018-09-12
002714.SZ,2018-08-27,2019-08-23,22.0526,15.43682,False,
002714.SZ,2017-12-07,,27.1148,18.980359999999997,False,
002714.SZ,2017-12-07,2019-07-18,27.1148,18.980359999999997,False,
002714.SZ,2019-07-08,,61.27,42.889,False,
002714.SZ,2019-07-03,,60.5021,42.35147,False,
002714.SZ,2017-12-11,,28.7596,20.131719999999998,False,
002714.SZ,2018-07-04,,22.1025,15.471749999999998,False,
002714.SZ,2018-12-21,2019-06-21,26.9986,18.89902,False,
002714.SZ,2018-12-12,2019-06-20,28.3076,19.81532,False,
002714.SZ,2018-12-12,,28.3076,19.81532,False,
002714.SZ,2017-12-21,2019-06-21,29.235,20.464499999999997,False,
002714.SZ,2017-12-07,2019-06-18,27.1148,18.980359999999997,False,
002714.SZ,2017-12-21,2019-06-14,29.235,20.464499999999997,False,
002714.SZ,2017-12-21,,29.235,20.464499999999997,False,
002714.SZ,2019-06-13,,60.3123,42.21861,False,
002714.SZ,2019-06-05,,61.6412,43.14883999999999,False,
002714.SZ,2018-08-27,2019-05-17,22.0526,15.43682,False,
002714.SZ,2018-08-27,,22.0526,15.43682,False,
002714.SZ,2018-12-26,2019-04-19,28.6273,20.03911,False,
002714.SZ,2018-12-26,,28.6273,20.03911,False,
002714.SZ,2019-04-22,,66.5473,46.583110000000005,False,
002714.SZ,2018-03-22,,25.5137,17.859589999999997,False,
002714.SZ,2019-03-20,,52.7982,36.95874,False,
002714.SZ,2018-03-23,2019-03-21,25.0328,17.52296,False,
002714.SZ,2017-03-21,,14.7862,10.35034,False,
002714.SZ,2017-03-21,2019-01-17,14.7862,10.35034,False,
002714.SZ,2017-12-11,2019-01-08,28.7596,20.131719999999998,False,
002714.SZ,2017-12-25,,29.2951,20.50657,False,
002714.SZ,2018-12-25,,28.5874,20.01118,False,
002714.SZ,2017-12-21,2018-12-24,29.235,20.464499999999997,False,
002714.SZ,2018-12-20,,26.7788,18.74516,False,
002714.SZ,2018-12-21,,26.9986,18.89902,False,
002714.SZ,2018-07-05,2018-12-13,21.423000000000002,14.9961,False,
002714.SZ,2017-12-13,2018-12-13,28.8142,20.169939999999997,False,
002714.SZ,2018-09-20,2018-10-10,22.4223,15.695609999999999,False,
002714.SZ,2018-07-05,,21.423000000000002,14.9961,False,
002714.SZ,2017-03-23,2018-03-30,14.7115,10.298049999999998,False,
002714.SZ,2017-03-21,2018-03-30,14.7862,10.35034,False,
002714.SZ,2018-03-23,,25.0328,17.52296,False,
002714.SZ,2017-03-23,2018-03-21,14.7115,10.298049999999998,False,
002714.SZ,2017-12-13,,28.8142,20.169939999999997,False,
002714.SZ,2016-09-27,,12.7898,8.95286,False,
002714.SZ,2016-09-27,2017-12-05,12.7898,8.95286,False,
002714.SZ,2016-06-03,2017-06-02,13.6749,9.572429999999999,False,
002714.SZ,2016-07-20,2017-03-21,14.7062,10.29434,False,
002714.SZ,2016-07-20,,14.7062,10.29434,False,
002715.SZ,2018-07-25,2019-07-25,15.15,10.605,False,
002715.SZ,2018-07-25,,15.15,10.605,False,
002715.SZ,2019-06-14,,17.0,11.899999999999999,False,
002715.SZ,2019-06-10,,17.45,12.214999999999998,False,
002715.SZ,2017-06-28,2019-05-17,29.5,20.65,True,2018-02-06
002715.SZ,2016-04-08,2019-02-12,30.15,21.104999999999997,True,2018-02-06
002715.SZ,2016-03-24,,29.6,20.72,True,2018-02-06
002715.SZ,2016-03-17,2019-02-12,26.8,18.759999999999998,True,2018-02-09
002715.SZ,2016-03-17,,26.8,18.759999999999998,True,2018-02-09
002715.SZ,2016-03-24,2019-02-13,29.6,20.72,True,2018-02-06
002715.SZ,2016-04-08,,30.15,21.104999999999997,True,2018-02-06
002715.SZ,2016-03-24,2019-02-12,29.6,20.72,True,2018-02-06
002715.SZ,2016-03-17,2018-11-29,26.8,18.759999999999998,True,2018-02-09
002715.SZ,2016-04-08,2018-11-29,30.15,21.104999999999997,True,2018-02-06
002715.SZ,2016-03-24,2018-11-29,29.6,20.72,True,2018-02-06
002715.SZ,2017-06-28,,29.5,20.65,True,2018-02-06
002715.SZ,2016-03-24,2017-12-28,29.6,20.72,False,
002715.SZ,2016-03-17,2017-12-28,26.8,18.759999999999998,False,
002715.SZ,2016-03-17,2017-12-29,26.8,18.759999999999998,False,
002716.SZ,2018-04-17,2018-06-05,11.0489,7.734229999999999,False,
002716.SZ,2018-04-12,2018-05-29,11.9496,8.36472,False,
002716.SZ,2018-04-12,,11.9496,8.36472,True,2018-09-03
002716.SZ,2017-05-16,,9.2342,6.463939999999999,True,2018-09-06
002716.SZ,2017-05-24,,8.4,5.88,True,2018-10-19
002716.SZ,2017-05-16,2018-04-03,9.2342,6.463939999999999,False,
002716.SZ,2017-05-24,2018-04-03,8.4,5.88,False,
002716.SZ,2017-04-05,2018-04-03,12.005,8.4035,False,
002716.SZ,2017-04-05,,12.005,8.4035,True,2018-09-03
002716.SZ,2017-04-05,2018-04-02,12.005,8.4035,False,
002716.SZ,2017-06-06,,8.7967,6.15769,True,2018-10-11
002716.SZ,2017-06-02,,8.2425,5.769749999999999,True,2019-01-31
002716.SZ,2017-05-12,,8.9658,6.276059999999999,True,2018-09-17
002716.SZ,2017-05-03,,10.7333,7.51331,True,2018-09-04
002716.SZ,2017-04-13,,12.7167,8.901689999999999,True,2017-05-24
002716.SZ,2016-04-05,2017-04-10,7.385,5.169499999999999,False,
002716.SZ,2016-03-25,2017-03-24,6.8791,4.81537,False,
002716.SZ,2016-04-01,2017-03-27,7.2687,5.088089999999999,False,
002716.SZ,2016-03-30,2017-03-27,7.135,4.9944999999999995,False,
002716.SZ,2016-11-18,,14.525,10.1675,True,2017-05-08
002716.SZ,2016-10-31,,13.195,9.2365,True,2017-05-11
002716.SZ,2016-03-25,2016-10-27,6.8791,4.81537,False,
002716.SZ,2016-04-05,2016-10-27,7.385,5.169499999999999,False,
002716.SZ,2016-04-01,2016-10-27,7.2687,5.088089999999999,False,
002716.SZ,2016-03-30,2016-10-27,7.135,4.9944999999999995,False,
002717.SZ,2019-07-11,,4.82,3.374,False,
002717.SZ,2019-07-10,,4.88,3.416,False,
