ts_code,forcast_close_line
300357.SZ,21.861
300358.SZ,6.49257
300359.SZ,4.949
300363.SZ,7.02548
300364.SZ,3.584
300365.SZ,9.244760000000001
300366.SZ,6.496
300367.SZ,5.0001
300368.SZ,6.398
300369.SZ,9.02181
300370.SZ,2.674
300373.SZ,12.90961
300374.SZ,6.896960000000001
300375.SZ,2.8413
300376.SZ,3.8021199999999995
300377.SZ,8.94474
300379.SZ,10.178
300380.SZ,11.73102
300381.SZ,5.987099999999999
300382.SZ,4.892440000000001
300383.SZ,13.79329
300384.SZ,10.142789999999998
300385.SZ,7.8591799999999985
300387.SZ,4.45095
300388.SZ,7.2709
300389.SZ,10.28699
300390.SZ,4.3218
300391.SZ,5.34513
300392.SZ,5.957000000000001
300393.SZ,8.497229999999998
300395.SZ,11.05328
300396.SZ,8.77989
300397.SZ,7.930999999999999
300398.SZ,11.36002
300400.SZ,11.571
300401.SZ,10.172189999999999
300402.SZ,6.6367699999999985
300403.SZ,4.1546400000000006
300404.SZ,6.660010000000001
300405.SZ,4.3358
300407.SZ,5.636399999999999
300409.SZ,10.24912
300410.SZ,7.950039999999999
300411.SZ,6.56047
300412.SZ,4.69
300413.SZ,16.839270000000003
300415.SZ,5.42885
300416.SZ,14.6461
300418.SZ,10.71
300420.SZ,4.51682
300422.SZ,8.10887
300423.SZ,11.41
300424.SZ,13.467579999999998
300425.SZ,3.63811
300426.SZ,4.066999999999998
300427.SZ,9.842
300428.SZ,8.52817
300429.SZ,9.5606
300430.SZ,6.496
300432.SZ,4.872
300433.SZ,4.89286
300435.SZ,6.686469999999999
300436.SZ,21.2135
300437.SZ,8.161999999999999
300438.SZ,13.74709
300439.SZ,12.12316
300440.SZ,6.380779999999999
300441.SZ,6.37252
300442.SZ,10.136000000000001
300443.SZ,10.269
300444.SZ,5.47547
300445.SZ,9.016
300447.SZ,7.111999999999999
300448.SZ,4.34161
300449.SZ,7.2029299999999985
300450.SZ,25.635820000000002
300451.SZ,12.36081
300453.SZ,4.95677
300454.SZ,58.19359
300456.SZ,10.479769999999998
300457.SZ,19.201699999999995
300459.SZ,2.26793
300460.SZ,6.706980000000001
300461.SZ,12.474
300462.SZ,10.39563
300463.SZ,13.8782
300464.SZ,6.475
300465.SZ,5.89771
300466.SZ,4.906999999999999
300467.SZ,14.727999999999998
300469.SZ,9.98816
300470.SZ,18.64898
300471.SZ,4.787019999999999
300472.SZ,9.0447
300473.SZ,26.42213
300474.SZ,31.68011
300476.SZ,10.13453
300477.SZ,8.081430000000001
300478.SZ,12.29095
300480.SZ,8.435
300481.SZ,11.697699999999998
300482.SZ,22.87929
300483.SZ,20.433
300484.SZ,8.897
300486.SZ,10.590929999999998
300487.SZ,20.44
300489.SZ,11.563999999999998
300490.SZ,8.76169
300491.SZ,11.69
300492.SZ,16.42137
300493.SZ,5.44502
300494.SZ,8.519
300495.SZ,10.55901
300496.SZ,25.63281
300497.SZ,12.623589999999998
300498.SZ,17.074820000000003
300499.SZ,7.826139999999999
300501.SZ,10.26319
300502.SZ,17.115
300503.SZ,7.466549999999999
300506.SZ,6.76725
300507.SZ,8.105509999999999
300508.SZ,17.276
300509.SZ,5.803489999999999
300510.SZ,4.48154
300511.SZ,5.96057
300513.SZ,10.27299
300514.SZ,9.4822
300515.SZ,6.659660000000001
300520.SZ,14.74998
300521.SZ,8.56758
300522.SZ,14.2975
300525.SZ,16.782220000000002
300526.SZ,9.126879999999998
300529.SZ,19.29018
300530.SZ,17.90768
300531.SZ,12.00549
300532.SZ,10.0226
300533.SZ,22.783809999999995
300535.SZ,10.67591
300536.SZ,4.06497
300537.SZ,8.161719999999999
300538.SZ,13.932379999999998
300539.SZ,6.204729999999999
300540.SZ,9.470999999999998
300541.SZ,9.989629999999998
300542.SZ,10.955
300543.SZ,12.12421
300545.SZ,15.284429999999999
300546.SZ,14.54376
300547.SZ,6.89843
300548.SZ,22.72438
300550.SZ,21.1267
300551.SZ,9.19282
300552.SZ,13.005999999999998
300553.SZ,22.363670000000003
300555.SZ,6.07033
300556.SZ,14.55034
300558.SZ,28.126
300559.SZ,17.313519999999997
300560.SZ,9.650759999999998
300562.SZ,8.75462
300563.SZ,18.34427
300565.SZ,10.682
300566.SZ,11.410210000000001
300567.SZ,33.69737
300568.SZ,19.46441
300569.SZ,8.955169999999999
300570.SZ,12.41989
300571.SZ,34.852090000000004
300572.SZ,11.98792
300573.SZ,13.28481
300575.SZ,14.6461
300576.SZ,11.933179999999998
300577.SZ,22.19462
300578.SZ,18.65339
300581.SZ,7.447019999999998
300582.SZ,7.902999999999999
300583.SZ,27.847259999999995
300584.SZ,20.10001
300585.SZ,6.320999999999999
300586.SZ,9.009
300587.SZ,7.1482600000000005
300588.SZ,8.785
300591.SZ,4.97
300592.SZ,6.922999999999999
300595.SZ,23.45
300596.SZ,23.13283
300598.SZ,16.55444
300599.SZ,8.298779999999999
300600.SZ,7.12621
300601.SZ,36.59354999999999
300602.SZ,14.253820000000001
300603.SZ,11.47384
300604.SZ,12.91682
300605.SZ,9.097760000000001
300606.SZ,12.11567
300607.SZ,28.88053
300608.SZ,12.85186
300609.SZ,18.8398
300612.SZ,9.87
300613.SZ,68.51068000000001
300615.SZ,15.323
300617.SZ,16.586920000000003
300618.SZ,40.87104
300619.SZ,20.693820000000002
300620.SZ,23.30566
300621.SZ,8.565760000000001
300622.SZ,10.09708
300626.SZ,6.089999999999999
300627.SZ,14.41013
300630.SZ,27.74877
300632.SZ,11.82825
300633.SZ,21.02807
300634.SZ,16.770670000000003
300635.SZ,11.96818
300636.SZ,14.754600000000002
300637.SZ,8.23823
300638.SZ,41.46401
300639.SZ,10.50287
300642.SZ,27.85566
300643.SZ,6.1389999999999985
300645.SZ,11.589969999999996
300647.SZ,10.67612
300648.SZ,12.782
300650.SZ,10.10926
300651.SZ,13.65553
300654.SZ,8.20246
300655.SZ,11.648
300656.SZ,15.5379
300657.SZ,16.499000000000002
300658.SZ,9.540510000000001
300660.SZ,9.861460000000001
300661.SZ,34.09252
300662.SZ,25.39978
300663.SZ,21.7
300664.SZ,8.274
300665.SZ,8.231089999999998
300666.SZ,31.922240000000002
300667.SZ,19.467
300670.SZ,8.303609999999999
300672.SZ,21.79534
300676.SZ,53.72310999999999
300677.SZ,11.368
300679.SZ,20.706
300680.SZ,13.7914
300681.SZ,18.490779999999997
300682.SZ,11.85268
300686.SZ,8.57668
300688.SZ,22.39888
300689.SZ,21.17479
300690.SZ,11.602779999999996
300691.SZ,13.03407
300693.SZ,11.407760000000001
300697.SZ,9.38
300700.SZ,17.752
300702.SZ,23.814
300707.SZ,11.30164
300708.SZ,9.25876
300709.SZ,35.42
300710.SZ,16.57355
300712.SZ,7.986999999999999
300715.SZ,15.55456
300716.SZ,9.32715
300720.SZ,14.087079999999998
300721.SZ,13.577060000000001
300722.SZ,19.34457
300723.SZ,31.366999999999997
300725.SZ,40.047
300729.SZ,18.29534
300731.SZ,14.59423
300736.SZ,9.10994
300737.SZ,6.369999999999999
300738.SZ,20.32765
300739.SZ,10.563
300740.SZ,6.61136
300743.SZ,18.61636
300749.SZ,9.982000000000001
300750.SZ,53.10781
300753.SZ,24.22
300757.SZ,22.90519
300758.SZ,26.061
300760.SZ,77.50743
300762.SZ,45.157
300776.SZ,94.976
600010.SH,1.4468999999999996
600016.SH,4.7965399999999985
600022.SH,1.2663
600023.SH,3.5961800000000004
600031.SH,7.111579999999999
600035.SH,2.55822
600051.SH,4.15457
600052.SH,2.48129
600053.SH,17.24429
600055.SH,7.027999999999999
600057.SH,3.3539099999999995
600063.SH,1.69582
600067.SH,2.54107
600070.SH,5.567099999999999
600076.SH,3.23211
600077.SH,2.06409
600078.SH,2.29012
600079.SH,8.457609999999999
600089.SH,5.819099999999999
600090.SH,3.75529
600094.SH,3.1128299999999998
600099.SH,3.822
600105.SH,3.62201
600106.SH,2.4374
600109.SH,5.5827800000000005
600110.SH,3.61956
600111.SH,8.17348
600114.SH,5.493530000000001
600117.SH,2.499
600121.SH,2.02251
600129.SH,7.580019999999998
600130.SH,2.569
600136.SH,7.839999999999999
600137.SH,9.292010000000001
600141.SH,9.030489999999999
600143.SH,2.64831
600152.SH,4.158
600153.SH,5.35087
600155.SH,7.622999999999999
600156.SH,3.325
600160.SH,5.09173
600162.SH,1.85395
600167.SH,6.19227
600171.SH,8.047410000000001
600172.SH,2.926
600173.SH,2.97605
600175.SH,1.813
600176.SH,7.1612100000000005
600177.SH,4.529
600180.SH,6.435799999999999
600185.SH,2.89142
600187.SH,1.862
600189.SH,2.5340000000000003
600190.SH,2.83192
600190.SH,2.83192
600200.SH,4.662
600201.SH,12.9304
600202.SH,2.387
600208.SH,2.7486900000000003
600211.SH,17.3327
600217.SH,4.893
600219.SH,1.6303
600220.SH,1.9579
600221.SH,1.694
600226.SH,2.30867
600227.SH,2.205
600231.SH,2.5175499999999995
600232.SH,5.23922
600233.SH,8.783529999999999
600237.SH,2.94
600241.SH,4.921
600242.SH,6.496
600243.SH,3.528
600246.SH,3.17506
600251.SH,3.91405
600255.SH,1.246
600256.SH,3.0359700000000003
600258.SH,13.130460000000001
600260.SH,11.12097
600273.SH,7.6019999999999985
600277.SH,4.09185
600282.SH,2.42382
600285.SH,6.657489999999999
600290.SH,3.619
600291.SH,8.377460000000001
600293.SH,3.227
600295.SH,6.77432
600297.SH,3.54088
600298.SH,15.932629999999998
600300.SH,2.64173
600305.SH,6.45449
600306.SH,4.5360000000000005
600309.SH,31.167919999999995
600318.SH,5.18
600319.SH,3.234
600325.SH,5.24195
600328.SH,6.0745999999999984
600330.SH,5.31405
600331.SH,1.7779999999999998
600336.SH,3.01112
600337.SH,3.528
600338.SH,10.54081
600340.SH,21.32487
600346.SH,9.15355
600348.SH,4.6606
600351.SH,4.90616
600352.SH,7.3189199999999985
600353.SH,3.647
600354.SH,2.8489999999999998
600358.SH,2.632
600360.SH,4.30934
600361.SH,3.15721
600363.SH,6.858809999999999
600365.SH,3.36
600370.SH,2.4136
600378.SH,7.9618699999999984
600380.SH,5.936
600381.SH,4.935
600382.SH,5.15487
600387.SH,5.996619999999999
600388.SH,8.463
600389.SH,13.0788
600392.SH,7.695239999999999
600395.SH,4.272379999999999
600398.SH,6.713069999999999
600399.SH,2.212
600400.SH,3.29497
600403.SH,3.2221
600410.SH,7.531999999999999
600416.SH,4.921
600419.SH,12.65607
600421.SH,4.095
600438.SH,9.9673
600439.SH,2.2274700000000003
600446.SH,13.454
600448.SH,2.842
600460.SH,11.63141
600466.SH,4.6771199999999995
600467.SH,2.15915
600477.SH,2.7622
600478.SH,3.9410000000000003
600487.SH,13.79623
600490.SH,3.885
600491.SH,5.325740000000001
600496.SH,2.51881
600497.SH,3.6778699999999995
600499.SH,3.829
600507.SH,7.986439999999999
600507.SH,7.986439999999999
600515.SH,4.158
600516.SH,8.613639999999998
600520.SH,9.485
600521.SH,9.925999999999998
600522.SH,6.9157899999999985
600525.SH,4.4449999999999985
600527.SH,1.65816
600529.SH,7.1344699999999985
600530.SH,3.5649599999999997
600531.SH,3.89291
600533.SH,2.63123
600535.SH,11.683
600537.SH,2.779
600538.SH,3.766
600539.SH,4.725
600543.SH,5.754
600545.SH,6.20389
600555.SH,2.233
600557.SH,7.578689999999999
600559.SH,8.036
600561.SH,4.8664000000000005
600566.SH,26.752879999999998
600567.SH,3.03975
600569.SH,2.00613
600571.SH,7.845669999999998
600572.SH,5.16705
600576.SH,3.542
600577.SH,2.64621
600580.SH,5.985
600584.SH,7.231
600585.SH,13.18058
600586.SH,2.25078
600586.SH,2.25078
600588.SH,18.851
600589.SH,3.4712999999999994
600590.SH,4.675999999999998
600593.SH,17.604999999999997
600594.SH,4.053
600594.SH,4.053
600603.SH,3.1498599999999994
600605.SH,5.94258
600606.SH,5.35612
600609.SH,2.716
600613.SH,5.550999999999998
600617.SH,4.47825
600619.SH,7.450799999999999
600621.SH,8.533489999999999
600635.SH,4.67005
600638.SH,6.145999999999999
600641.SH,7.604519999999999
600643.SH,6.51693
600645.SH,14.798
600657.SH,2.7881
600658.SH,3.4160000000000004
600661.SH,14.635319999999998
600665.SH,3.0366
600671.SH,11.095
600673.SH,6.489069999999999
600677.SH,11.235
600679.SH,10.241
600681.SH,6.9768300000000005
600682.SH,8.337
600683.SH,3.234
600693.SH,5.07948
600694.SH,19.145
600695.SH,2.359
600699.SH,13.18709
600703.SH,8.924999999999997
600707.SH,3.612
600710.SH,2.78313
600711.SH,4.4934400000000005
600721.SH,4.1160000000000005
600725.SH,2.338
600728.SH,6.957999999999998
600734.SH,4.794999999999999
600735.SH,4.993449999999998
600738.SH,5.228999999999999
600739.SH,9.184
600745.SH,23.884
600749.SH,6.58
600750.SH,9.61016
600753.SH,11.941999999999998
600758.SH,2.47856
600763.SH,58.94
600764.SH,18.27112
600770.SH,4.333
600771.SH,13.852999999999998
600782.SH,4.221419999999998
600797.SH,6.990480000000001
600803.SH,8.63373
600805.SH,3.052
600810.SH,5.32308
600811.SH,3.0449999999999995
600818.SH,7.88347
600823.SH,3.17394
600828.SH,4.27875
600829.SH,5.228999999999999
600836.SH,3.38751
600844.SH,2.779
600847.SH,8.302
600848.SH,13.320089999999999
600853.SH,2.29691
600859.SH,10.72974
600863.SH,1.54014
600866.SH,3.241
600867.SH,12.43032
600869.SH,4.102
600872.SH,24.373720000000002
600873.SH,3.3635
600876.SH,7.8260000000000005
600882.SH,6.656999999999999
600885.SH,19.00542
600887.SH,21.644000000000002
600892.SH,4.004
600896.SH,3.3739999999999997
600903.SH,10.41838
600908.SH,3.969
600909.SH,4.7691
600919.SH,4.56743
600926.SH,6.91628
600928.SH,5.334
600939.SH,3.16197
600959.SH,3.8809400000000003
600963.SH,3.52828
600965.SH,8.4259
600966.SH,2.75597
600971.SH,4.127619999999999
600975.SH,3.031
600978.SH,2.93636
600979.SH,3.5307999999999997
600984.SH,3.696
600986.SH,3.37225
600988.SH,3.696
600993.SH,10.20215
600997.SH,4.0551
600998.SH,11.8776
601003.SH,4.20966
601005.SH,1.582
601011.SH,5.169009999999999
601012.SH,16.57026
601015.SH,3.13411
601020.SH,5.5856499999999984
601021.SH,22.6107
601028.SH,4.06
601058.SH,2.36124
601086.SH,3.61081
601099.SH,1.95944
601106.SH,2.1
601113.SH,6.0365199999999986
601127.SH,11.99646
601137.SH,5.666289999999999
601139.SH,4.05657
601155.SH,20.2678
601162.SH,6.9369999999999985
601169.SH,4.783239999999998
601211.SH,10.30113
601212.SH,3.115
601216.SH,2.7230000000000003
601222.SH,3.14874
601233.SH,8.444939999999999
601311.SH,7.777979999999999
601360.SH,15.585360000000001
601500.SH,5.35535
601515.SH,4.02199
601519.SH,2.2680000000000002
601555.SH,5.0288
601566.SH,9.93237
601577.SH,7.0612499999999985
601579.SH,6.878410000000001
601599.SH,2.62038
601616.SH,2.77452
601633.SH,5.824
601636.SH,3.08609
601666.SH,2.891
601677.SH,6.51357
601678.SH,4.263
601700.SH,4.0551
601717.SH,4.6564
601777.SH,3.0449999999999995
601789.SH,2.75506
601828.SH,10.255
601877.SH,15.72305
601886.SH,6.185969999999998
601890.SH,2.884
601899.SH,2.10994
601901.SH,4.08527
601933.SH,7.195999999999999
601966.SH,11.827759999999998
601997.SH,6.4392299999999985
603001.SH,8.80257
603003.SH,6.600999999999999
603005.SH,9.74323
603006.SH,10.024
603007.SH,6.81807
603008.SH,8.407
603009.SH,5.27877
603010.SH,8.85752
603011.SH,3.5168699999999995
603012.SH,6.4394399999999985
603015.SH,4.72682
603016.SH,12.34814
603017.SH,8.889999999999997
603021.SH,4.64625
603022.SH,5.37901
603023.SH,2.97472
603027.SH,9.06269
603028.SH,7.475160000000001
603029.SH,10.63209
603030.SH,4.83665
603031.SH,10.438260000000001
603033.SH,12.914089999999998
603037.SH,10.986360000000001
603038.SH,10.50427
603041.SH,13.09742
603055.SH,5.59657
603056.SH,10.27362
603058.SH,6.74275
603063.SH,6.636419999999999
603067.SH,4.5177299999999985
603077.SH,1.5282399999999998
603079.SH,11.26398
603080.SH,12.537
603081.SH,8.09662
603083.SH,17.226999999999997
603085.SH,5.29977
603096.SH,44.43789
603098.SH,7.5831
603099.SH,8.061199999999998
603100.SH,6.23
603101.SH,5.382999999999999
603108.SH,8.017380000000001
603110.SH,7.143219999999999
603113.SH,8.544199999999998
603117.SH,3.2530399999999995
603118.SH,4.0663
603127.SH,25.78205
603129.SH,13.898989999999998
603133.SH,10.724
603138.SH,9.30713
603139.SH,12.402039999999998
603157.SH,4.9
603158.SH,12.87384
603160.SH,78.57968999999999
603165.SH,12.607
603166.SH,4.746
603168.SH,5.93971
603169.SH,5.257000000000001
603177.SH,8.267000000000001
603179.SH,10.60269
603180.SH,43.30417
603186.SH,8.733199999999998
603189.SH,9.34052
603196.SH,7.3843
603197.SH,14.009869999999998
603200.SH,19.054560000000002
603208.SH,17.77678
603220.SH,22.81097
603222.SH,7.71022
603223.SH,5.84353
603228.SH,24.15112
603233.SH,26.391609999999996
603239.SH,8.00142
603258.SH,20.426
603260.SH,27.966540000000002
603266.SH,7.1087099999999985
603268.SH,11.27
603278.SH,8.176
603283.SH,13.40164
603286.SH,9.94658
603289.SH,5.799079999999999
603300.SH,5.474
603305.SH,19.31811
603306.SH,11.03179
603308.SH,7.132929999999999
603309.SH,12.957
603311.SH,8.19448
603313.SH,12.33736
603315.SH,9.37538
603316.SH,6.88205
603318.SH,17.29
603319.SH,10.13005
603322.SH,14.04578
603323.SH,4.674180000000001
603329.SH,9.741969999999998
603330.SH,11.74257
603333.SH,6.24442
603336.SH,10.24576
603348.SH,13.86
603356.SH,9.389309999999998
603358.SH,8.064630000000001
603360.SH,18.44255
603363.SH,13.20984
603368.SH,23.4584
603369.SH,10.65995
603377.SH,11.13826
603378.SH,8.766449999999999
603380.SH,12.353530000000001
603387.SH,17.61935
603388.SH,5.65845
603393.SH,19.43445
603396.SH,14.59094
603398.SH,5.80076
603399.SH,7.705319999999999
603416.SH,15.27155
603421.SH,9.87224
603429.SH,16.593429999999998
603444.SH,67.02129000000001
603456.SH,5.6629999999999985
603458.SH,18.1909
603477.SH,5.37327
603488.SH,5.6771400000000005
603496.SH,13.675059999999998
603499.SH,10.76124
603501.SH,35.9772
603505.SH,14.665
603506.SH,12.970999999999998
603507.SH,14.19551
603508.SH,30.27108
603515.SH,22.69967
603517.SH,22.2397
603520.SH,15.10019
603533.SH,12.22746
603557.SH,6.42208
603558.SH,7.162329999999999
603567.SH,11.331459999999998
603568.SH,12.08018
603569.SH,10.0919
603577.SH,7.787219999999999
603578.SH,13.573
603588.SH,8.3216
603589.SH,28.99995
603590.SH,26.327
603595.SH,17.884159999999994
603598.SH,7.0699999999999985
603600.SH,5.43732
603602.SH,11.34959
603603.SH,10.079930000000001
603605.SH,42.56
603606.SH,5.949999999999998
603608.SH,5.166
603609.SH,9.324279999999998
603611.SH,10.010419999999998
603612.SH,9.87133
603615.SH,7.063
603616.SH,8.307739999999999
603619.SH,12.65747
603626.SH,6.29678
603628.SH,6.5135
603630.SH,11.199649999999998
603633.SH,6.768860000000001
603636.SH,8.491769999999999
603638.SH,13.166019999999998
603658.SH,45.35999999999999
603659.SH,36.76036
603663.SH,9.436
603665.SH,19.46602
603667.SH,6.7074
603668.SH,7.004269999999999
603669.SH,5.42122
603676.SH,8.992199999999997
603677.SH,10.09617
603678.SH,13.420329999999998
603679.SH,31.241
603683.SH,12.03776
603685.SH,9.79076
603686.SH,6.963949999999999
603688.SH,8.41792
603690.SH,13.32464
603696.SH,4.84288
603699.SH,8.73376
603703.SH,6.23
603707.SH,16.36978
603708.SH,10.346210000000001
603711.SH,15.707370000000001
603716.SH,13.782369999999998
603717.SH,7.307999999999999
603722.SH,15.23704
603725.SH,6.0374300000000005
603729.SH,11.809000000000001
603737.SH,29.4
603739.SH,17.612000000000002
603766.SH,3.40249
603768.SH,9.856630000000001
603773.SH,22.37809
603776.SH,11.72108
603778.SH,3.0169999999999995
603779.SH,12.22984
603789.SH,8.729
603799.SH,15.666
603800.SH,8.68
603801.SH,12.271839999999996
603806.SH,17.720779999999994
603816.SH,24.59471
603818.SH,6.454
603819.SH,8.416239999999998
603822.SH,19.3438
603825.SH,9.54079
603828.SH,4.4104899999999985
603838.SH,6.3495599999999985
603839.SH,8.394329999999998
603843.SH,4.47013
603855.SH,5.9220000000000015
603858.SH,15.989259999999998
603859.SH,14.23079
603866.SH,27.02798
603869.SH,9.006129999999997
603876.SH,10.206
603877.SH,12.382649999999998
603878.SH,6.329609999999999
603879.SH,6.167000000000001
603880.SH,8.03656
603881.SH,16.696749999999998
603882.SH,12.99515
603883.SH,41.87729
603885.SH,8.568
603887.SH,9.1
603890.SH,7.227989999999999
603897.SH,17.440920000000002
603900.SH,9.18799
603901.SH,5.925709999999999
603903.SH,10.55943
603906.SH,5.85242
603909.SH,16.02741
603917.SH,8.074710000000001
603918.SH,7.95914
603919.SH,10.87387
603936.SH,9.986130000000001
603939.SH,39.67768
603955.SH,12.747
603959.SH,7.73584
603969.SH,3.70867
603977.SH,6.785099999999999
603979.SH,6.741560000000001
603980.SH,6.149219999999999
603985.SH,11.39194
603986.SH,39.69959
603987.SH,4.48861
603988.SH,7.933379999999999
603989.SH,14.464449999999998
603990.SH,21.72744
603991.SH,15.639399999999998
603997.SH,6.1054
603998.SH,4.38991
603998.SH,4.38991
